ASPX File Path,ASP.NET Module,Category,Django App,App Exists,Migration Status,Has Views,Has URLs,Has Templates,Playwright Test,Test File,Notes
Module/Design/Dashboard.aspx,Design,Root,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/Category.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/CategoryDelete.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/CategoryEdit.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/CategoryNew.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/Dashboard.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ECNReasonTypes.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_Delete.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_Edit.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_Edit_Details.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_New.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_Print.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemMaster_Print_Details.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/ItemRevision.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/SubCategory.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/SubCategoryDelete.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/SubCategoryEdit.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/SubCategoryNew.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Masters/Unit_Master.aspx,Design,Masters,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Reports/Dashboard.aspx,Design,Reports,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Reports/ItemHistory_BOM.aspx,Design,Reports,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Reports/ItemHistory_BOM_View.aspx,Design,Reports,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Reports/ItemHistory_TPL.aspx,Design,Reports,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Reports/ItemHistory_TPL_View.aspx,Design,Reports,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Amd.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Assembly_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Assembly_New.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_CopyWo.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Copy_Tree.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Delete.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Item_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_PrintWo.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Print_Cry.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Print_Tree.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Root_Assembly_Copy_Grid.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_Root_Assembly_Copy_WO.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_WO_Grid.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_WO_Grid_Update.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_WO_TreeView.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_WO_TreeView_Delete.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_Design_WO_TreeView_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_UploadDrw.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/BOM_WoItems.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/Dashboard.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/Dashboard_BOM.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/Dashboard_Slido.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/ECNUnlock.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/ECN_Master.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/ECN_Master_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/ECN_WO.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/Slido_Gunrail_Details.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/Slido_Gunrail_WO_Grid.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Amd.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Assembly_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Assembly_New.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_CopyWo.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Copy_Tree.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Delete.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Item_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_New.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_PrintWo.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Print_Cry.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Print_Tree.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Root_Assembly_Copy_Grid.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_Root_Assembly_Copy_WO.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_WO_Grid.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_WO_Grid_Update.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_WO_TreeView.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_WO_TreeView_Delete.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/TPL_Design_WO_TreeView_Edit.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/UploadDrw.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/WoItems.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Design/Transactions/img.aspx,Design,Transactions,design,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/ForgotPassword/ForgotPassword.aspx,ForgotPassword,Root,forgotpassword,No,App Not Created,No,No,No,No,,"Django app ""forgotpassword"" does not exist"
Module/HR/Dashboard.aspx,HR,Root,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/BusinessGroup.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/CorporateMobileNo.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/Dashboard.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/Department.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/Designation.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/GatePassReason.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/Grade.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/HolidayMaster.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/IntercomExtNo.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/PF_Slab.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/SwapCardNo.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Masters/WorkingDays.aspx,HR,Masters,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Reports/Dashboard.aspx,HR,Reports,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Reports/MultipleReports.aspx,HR,Reports,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/ASSET_LIST.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/All_Month_Summary_Report.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Apprisal_View.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/AuthorizeGatePass.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/BankLoan.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/BankLoan_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/BankLoan_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/BankLoan_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/BankLoan_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Consolidated_Summary_Report.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Dashboard.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/GatePass_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/GatePass_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/HR_POLICY.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/MobileBills_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/MobileBills_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/MobileBills_New.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/MobileBills_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/MobilePrint.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/NewsandNotices_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/NewsandNotices_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/NewsandNotices_Edit_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/NewsandNotices_New.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_Edit_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_New.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfferLetter_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_Edit_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_New.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_New_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/OfficeStaff_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/SMS.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_BankStatement.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_BankStatement_Check.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_BankStatement_CheckEdit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Delete_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Edit_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Edit_Details_Emp.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Neha.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Neha_OverTimes.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_New.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_New_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Print_ALL.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_SAPL_Neha_Summary.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_SAPL_Summary.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/Salary_Summery.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation_Delete.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation_Edit.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation_Edit_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation_Print.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/HR/Transactions/TourIntimation_Print_Details.aspx,HR,Transactions,human_resource,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Dashboard.aspx,Inventory,Root,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/AutoWIS_Time_Set.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/Dashboard.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/ItemLocation_Delete.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/ItemLocation_Edit.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/ItemLocation_New.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Masters/Vehical_Master.aspx,Inventory,Masters,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/ABCAnalysisABC.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/ABCAnalysis_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/ABCAnalysis_DetailsABC.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/ABCAnalysis_DetailsS.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Dashboard.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/InwardOutwardRegister.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Moving_NonMoving_Items.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Moving_NonMoving_Items_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Report.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/SSStock_Statement.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/STOCK.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Search.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/SearchViewFieldMRN.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/SearchViewFieldMRS.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Search_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/StockLedger.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/StockLedger_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/StockLedger_Print.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Stock_Statement.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Stock_Statement1.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Stock_StatementDUP.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Stock_Statement_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/Stock_Statement_Details1.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/WorkOrder_Issue.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/WorkOrder_Issue_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/WorkOrder_Shortage_Details.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Reports/WorkOrder_Shortage_Details1.aspx,Inventory,Reports,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/All_WIS_ActualRun_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challan.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challan1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ChallanInfo.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ChallanInfo1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ChallanInfo_NEW.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challan_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challan_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challan_Master.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challanreport.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
