Id,MId,MRNNo,ItemId,DeptId,WONo,RetQty,Remarks
13896,2537,0105,5520,1,,800.0,-
13897,2537,0105,5528,1,,400.0,-
13898,2538,0106,7188,1,,193.0,-
13899,2538,0106,6574,1,,54.0,-
13900,2538,0106,6582,1,,11.0,-
13901,2538,0106,5722,1,,5.0,-
13902,2538,0106,6409,1,,14.0,-
13903,2539,0107,6209,1,n0155,14.0,
13904,2539,0107,9650,4,,5.0,
13905,2539,0107,9664,4,,6.0,
13906,2539,0107,9668,4,,8.0,
13907,2539,0107,6414,1,n0155,44.0,
13908,2539,0107,6416,4,,24.0,
13909,2540,0108,5647,1,,290.0,-
13910,2540,0108,5648,1,,3406.0,-
13911,2540,0108,5646,1,,46.0,-
13912,2540,0108,5683,1,,62.0,-
13913,2540,0108,5640,1,,22.0,-
13914,2540,0108,5644,1,,14.0,-
13915,2540,0108,5724,1,,21.0,-
13916,2540,0108,5780,1,,4.0,-
13917,2540,0108,5792,1,,8.0,-
13918,2540,0108,5721,1,,48.0,-
13919,2540,0108,5620,1,,75.0,-
13920,2540,0108,5731,1,,10.0,-
13921,2540,0108,5657,1,,6.0,-
13922,2540,0108,5600,1,,46.0,-
13923,2540,0108,5684,1,,25.0,-
13924,2540,0108,5649,1,,7.0,-
13925,2540,0108,5726,1,,9.0,-
13926,2540,0108,5689,1,,3.0,-
13927,2540,0108,5685,1,,5.0,-
13928,2540,0108,5598,1,,8.0,-
13929,2540,0108,5528,1,,566.0,-
13930,2540,0108,5595,1,,76.0,-
13931,2540,0108,5612,1,,15.0,-
13932,2540,0108,5593,1,,66.0,-
13933,2540,0108,5529,1,,26.0,-
13934,2540,0108,5652,1,,13.0,-
13935,2541,0109,5685,1,,127.0,-
13936,2541,0109,7189,1,,145.0,-
13937,2541,0109,6575,1,,16.0,-
13938,2541,0109,6409,1,,35.0,-
13939,2541,0109,7138,1,,2.0,-
13940,2541,0109,7187,1,,17.0,-
13941,2541,0109,6577,1,,3.0,-
13942,2541,0109,6574,1,,190.0,-
13943,2541,0109,6028,1,,22.0,-
13944,2541,0109,6025,1,,24.0,-
13945,2541,0109,6027,1,,14.0,-
13946,2541,0109,6002,1,,10.0,-
13947,2542,0110,6025,1,,23.0,-
13948,2542,0110,6027,1,,11.0,-
13949,2542,0110,5576,1,,4.0,-
13950,2542,0110,7263,1,,2269.0,-
13951,2542,0110,7268,1,,328.0,-
13952,2542,0110,7269,1,,37.0,-
13953,2542,0110,11949,1,,25.0,-
13954,2542,0110,7216,1,,48.0,-
13955,2542,0110,7217,1,,104.0,-
13956,2542,0110,7218,1,,147.0,-
13957,2543,0111,12035,1,,141.0,-
13958,2543,0111,12033,1,,337.0,-
13959,2543,0111,6800,1,,232.0,-
13960,2543,0111,6804,1,,43.0,-
13961,2543,0111,6823,1,,152.0,-
13962,2543,0111,6824,1,,373.0,-
13963,2543,0111,6828,1,,17.0,-
13964,2543,0111,6842,1,,234.0,-
13965,2544,0112,10800,1,,34.0,-
13966,2545,0113,15609,1,,52.0,-
13967,2545,0113,6784,1,,70.0,-
13968,2545,0113,6786,1,,49.0,-
13969,2546,0114,6848,1,,51.0,-
13970,2546,0114,6849,1,,50.0,-
13971,2546,0114,6852,1,,57.0,-
13972,2546,0114,6823,1,,27.0,-
13973,2546,0114,6818,1,,34.0,-
13974,2546,0114,12033,1,,28.0,-
13975,2546,0114,6806,1,,16.0,-
13976,2546,0114,6824,1,,139.0,-
13977,2546,0114,6828,1,,6.0,-
13978,2546,0114,6845,1,,8.0,-
13979,2546,0114,5731,1,,4.0,-
13980,2546,0114,5650,1,,100.0,-
13981,2546,0114,5647,1,,214.0,-
13982,2546,0114,5683,1,,8.0,-
13983,2546,0114,5616,1,,8.0,-
13984,2546,0114,5681,1,,6.0,-
13985,2546,0114,5591,1,,11.0,-
13986,2546,0114,5646,1,,10.0,-
13987,2546,0114,5571,1,,5.0,-
13988,2546,0114,5644,1,,4.0,-
13989,2546,0114,5600,1,,6.0,-
13990,2546,0114,5626,1,,2.0,-
13991,2546,0114,5576,1,,3.0,-
13992,2546,0114,5577,1,,1.0,-
13993,2546,0114,5620,1,,1.0,-
13994,2546,0114,5726,1,,2.0,-
13995,2546,0114,5684,1,,2.0,-
13996,2546,0114,5648,1,,221.0,-
13997,2546,0114,6042,1,,6.0,-
13998,2546,0114,11856,1,,18.0,-
13999,2546,0114,7189,1,,21.0,-
14000,2546,0114,6574,1,,4.0,-
14001,2546,0114,6575,1,,2.0,-
14002,2546,0114,7255,1,,140.0,-
14003,2546,0114,7259,1,,39.0,-
14004,2546,0114,7274,1,,113.0,-
14005,2547,0115,11158,3,,4.0,
14006,2548,0116,1297,3,,1.0,
14007,2549,0117,61838,1,N0155,8.0,-
14008,2549,0117,62212,1,N0183,3.0,-
14009,2549,0117,62156,1,N0183,6.0,-
14010,2549,0117,62262,1,N0155,4.0,-
14011,2550,0118,61859,1,N0155,2.0,-
14012,2551,0119,61258,1,N0155,4.0,-
14013,2552,0120,61674,1,N0181,2.0,-
14014,2552,0120,61673,1,N0181,2.0,-
14015,2552,0120,61669,1,N0181,2.0,-
14016,2552,0120,61668,1,N0181,2.0,-
14017,2553,0121,61528,1,N0182,4.0,-
14018,2554,0122,32586,1,,1000.0,-
14019,2554,0122,32590,1,,1500.0,-
14020,2555,0123,62088,1,N0155,2.0,-
14021,2556,0124,62090,1,N0155,2.0,-
14022,2557,0125,10592,3,,5.0,
14023,2557,0125,11052,3,,1.0,
14024,2557,0125,11062,3,,1.0,
14025,2558,0126,11812,3,,1.0,
14026,2559,0127,61663,1,N0181,2.0,-
14027,2559,0127,61665,1,N0181,3.0,-
14028,2559,0127,61657,1,N0181,20.0,-
14029,2560,0128,62473,1,N0181,1.0,-
14030,2561,0129,61730,1,N0181,2.0,-
14031,2561,0129,62164,1,N0183,3.0,-
14032,2561,0129,62171,1,N0183,12.0,-
14033,2562,0130,61514,1,N0182,2.0,-
14034,2563,0131,9266,4,,500.0,
14035,2564,0132,57312,3,,1.0,
14036,2565,0133,60511,3,,94.0,-
14037,2565,0133,60514,3,,10.0,-
14038,2565,0133,59262,3,,8.0,-
14039,2566,0134,59262,3,,6.0,-
14040,2567,0135,5786,3,,32.0,
14041,2568,0136,11949,3,,24.0,
14042,2569,0137,7218,3,,683.0,
14043,2570,0138,61385,1,N0155,4.0,-
14044,2571,0139,5722,3,,250.0,
14045,2572,0140,6577,3,,48.0,
14046,2573,0141,6996,3,,222.0,
14047,2574,0142,7498,3,,5.0,
14048,2575,0143,5649,3,,2771.0,
14049,2576,0144,5726,3,,11.0,
14050,2577,0145,5656,3,,44.0,
14051,2578,0146,5653,3,,2.0,
14052,2579,0147,9954,3,,4.0,
14053,2580,0148,11206,3,,30.0,
14054,2581,0149,17772,3,,0.6,
14055,2582,0150,5627,3,,21.0,
14056,2583,0151,5655,3,,17.0,
14057,2584,0152,5647,3,,1009.0,
14058,2585,0153,6574,3,,207.0,
14059,2586,0154,8919,23,,1.0,
14060,2587,0155,9506,1,n0155,1900.0,
14061,2588,0156,5724,3,,48.0,
14062,2589,0157,5700,3,,9.0,
14063,2590,0158,6243,3,,9.0,
14064,2591,0159,1349,3,,2.0,
14065,2592,0160,5721,3,,12.0,
14066,2593,0161,7255,3,,347.0,
14067,2594,0162,7214,3,,34.0,
14068,2595,0163,6994,3,,556.0,
14069,2596,0164,7191,3,,46.0,
14070,2597,0165,6583,3,,11.0,
14071,2598,0166,7005,3,,500.0,
14072,2599,0167,60511,3,,74.0,
14073,2600,0168,11746,3,,2.0,
14074,2600,0168,9938,3,,2.0,
14075,2601,0169,59219,3,,1.0,
14076,2602,0170,7195,3,,4.0,
14077,2603,0171,6027,3,,56.0,
14078,2604,0172,6379,3,,71.0,
14079,2605,0173,5666,4,,1.0,
14080,2606,0174,12168,4,,2.0,
14081,2607,0175,17833,3,,1.0,
14082,2608,0176,9664,4,,1.0,
14083,2608,0176,9668,4,,2.0,
14084,2608,0176,6414,4,,3.0,
14085,2609,0177,61582,4,,1.0,
14086,2610,0178,59310,4,,32.0,
14087,2611,0179,59311,4,,2.0,
14088,2612,0180,8942,4,,1.0,
14089,2613,0181,9603,4,,6.0,
14090,2613,0181,9609,4,,9.0,
14091,2614,0182,6379,3,,20.0,
14092,2614,0182,5721,3,,180.0,
14093,2615,0183,5791,3,,6.0,
14094,2615,0183,5778,3,,33.0,
14095,2616,0184,11949,15,,74.0,
14096,2616,0184,7276,15,,41.0,
14097,2617,0185,6326,15,,44.0,
14098,2618,0186,6997,15,,11.0,
14099,2619,0187,5776,15,,12.0,
14100,2620,0188,6991,15,,129.0,
14101,2621,0189,5620,3,,76.0,
14102,2622,0190,6992,15,,371.0,
14103,2622,0190,7043,15,,100.0,
14104,2622,0190,5686,15,,29.0,
14105,2622,0190,7259,15,,50.0,
14106,2623,0191,62670,1,N0183,12.0,-
14107,2623,0191,62671,1,N0183,12.0,-
14108,2624,0192,7006,15,,95.0,
14109,2624,0192,5685,15,,58.0,
14110,2624,0192,5684,15,,27.0,
14111,2624,0192,5722,15,,7.0,
14112,2624,0192,5650,15,,15.0,
14113,2624,0192,5689,15,,13.0,
14114,2624,0192,6379,15,,12.0,
14115,2624,0192,6377,15,,15.0,
14116,2625,0193,870,15,,7.0,
14117,2625,0193,863,15,,3.0,
14118,2625,0193,896,15,,3.0,
14119,2626,0194,884,15,,4.0,
14120,2627,0195,7214,15,,9.0,
14121,2628,0196,7274,15,,128.0,
14122,2628,0196,7276,15,,172.0,
14123,2628,0196,5528,15,,306.0,
14124,2628,0196,5780,15,,50.0,
14125,2628,0196,5792,15,,18.0,
14126,2628,0196,5832,15,,30.0,
14127,2628,0196,5626,15,,13.0,
14128,2628,0196,5593,15,,66.0,
14129,2629,0197,5626,15,,48.0,
14130,2630,0198,7044,15,,234.0,
14134,2633,0199,59342,15,,7.0,
14137,2635,0200,11947,3,,25.0,
14138,2635,0200,7241,3,,2730.0,
14139,2636,0201,14002,5,,684.0,
14140,2637,0202,7021,15,,373.0,
14141,2637,0202,7023,15,,419.0,
14142,2638,0203,2432,1,n0181,6.0,
14143,2638,0203,2307,4,,1.0,
14144,2638,0203,2252,4,,5.0,
14145,2638,0203,2308,4,,3.0,
14146,2638,0203,2237,4,,1.0,
14147,2638,0203,14885,4,,10.0,
14148,2638,0203,59200,4,,1.0,
14149,2638,0203,15170,4,,1.0,
14150,2638,0203,60839,4,,6.0,
14151,2638,0203,62938,1,n0182,2.0,
14152,2638,0203,62937,1,n0182,2.0,
14153,2639,0204,15580,1,n0155,8.0,
14154,2639,0204,28721,4,,10.0,
14155,2639,0204,6599,4,,50.0,
14156,2639,0204,6417,1,n0182,2.0,
14157,2639,0204,6523,1,n0182,6.0,
14158,2639,0204,6414,4,,3.0,
14159,2639,0204,63075,1,n0155,50.0,
14160,2639,0204,62263,1,n0155,14.0,
14161,2639,0204,62480,1,n0181,4.0,
14162,2639,0204,6255,4,,10.0,
14163,2639,0204,60972,1,n0155,1.0,
14164,2639,0204,2054,4,,6.0,
14165,2639,0204,2051,4,,3.0,
14166,2639,0204,2042,4,,1.0,
14167,2640,0205,6414,4,,21.0,
14168,2641,0206,64135,1,N0184,2.0,-
14169,2641,0206,63893,1,N0184,8.0,-
14170,2641,0206,64192,1,N0184,2.0,-
14171,2642,0207,63560,1,N0184,16.0,-
14172,2642,0207,63537,1,N0184,22.0,-
14173,2643,0208,63905,1,N0184,2.0,-
14174,2643,0208,63665,1,N0184,2.0,-
14175,2643,0208,63784,1,N0184,1.0,-
14176,2643,0208,63799,1,N0184,2.0,-
14177,2643,0208,63703,1,N0184,2.0,-
14178,2643,0208,64148,1,N0184,1.0,-
14179,2643,0208,64206,1,N0184,1.0,-
14180,2643,0208,63677,1,N0184,1.0,-
14181,2643,0208,63700,1,N0184,1.0,-
14182,2643,0208,63902,1,N0184,2.0,-
14183,2643,0208,63847,1,N0184,1.0,-
14184,2643,0208,63633,1,N0184,1.0,-
14185,2643,0208,63791,1,N0184,4.0,-
14186,2643,0208,63695,1,N0184,1.0,-
14187,2643,0208,63659,1,N0184,4.0,-
14188,2643,0208,64020,1,N0184,1.0,-
14189,2643,0208,63662,1,N0184,2.0,-
14190,2643,0208,63961,1,N0184,1.0,-
14191,2644,0209,63292,1,N0184,24.0,-
14192,2644,0209,63394,1,N0184,72.0,-
14193,2645,0210,63886,1,N0184,12.0,-
14194,2645,0210,63858,1,N0184,16.0,-
14195,2645,0210,63857,1,N0184,16.0,-
14196,2646,0211,61062,4,,800.0,
14197,2646,0211,61060,4,,400.0,
14198,2646,0211,61059,4,,1700.0,
14199,2646,0211,22830,4,,1400.0,
14200,2646,0211,240,4,,200.0,
14201,2646,0211,163,4,,400.0,
14202,2647,0212,63766,1,N0184,1.0,-
14203,2647,0212,64203,1,N0184,1.0,-
14204,2647,0212,64146,1,N0184,1.0,-
14205,2647,0212,63762,1,N0184,1.0,-
14206,2647,0212,64142,1,N0184,1.0,-
14207,2647,0212,64200,1,N0184,1.0,-
14208,2647,0212,63699,1,N0184,2.0,-
14209,2647,0212,63795,1,N0184,2.0,-
14210,2647,0212,63661,1,N0184,2.0,-
14211,2647,0212,63794,1,N0184,2.0,-
14212,2647,0212,64199,1,N0184,1.0,-
14213,2647,0212,63900,1,N0184,2.0,-
14214,2647,0212,64143,1,N0184,1.0,-
14215,2647,0212,63901,1,N0184,2.0,-
14216,2647,0212,63698,1,N0184,2.0,-
14217,2648,0213,63477,1,N0184,10.0,-
14218,2648,0213,63526,1,N0184,22.0,-
14219,2649,0214,63247,1,N0184,8.0,-
14220,2649,0214,63124,1,N0184,5.0,-
14221,2650,0215,64010,1,N0184,2.0,-
14222,2650,0215,63899,1,N0184,8.0,-
14223,2650,0215,63942,1,N0184,2.0,-
14224,2650,0215,63911,1,N0184,2.0,-
14225,2650,0215,63761,1,N0184,3.0,-
14226,2650,0215,63947,1,N0184,4.0,-
14227,2650,0215,64141,1,N0184,2.0,-
14228,2650,0215,63776,1,N0184,4.0,-
14229,2650,0215,64198,1,N0184,2.0,-
14230,2651,0216,64382,1,N0184,6.0,-
14231,2651,0216,63485,1,N0184,1.0,-
14232,2651,0216,64556,1,N0186,1.0,-
14233,2651,0216,63354,1,N0184,2.0,-
14234,2651,0216,63500,1,N0184,1.0,-
14235,2651,0216,63328,1,N0184,8.0,-
14236,2651,0216,64429,1,N0184,4.0,-
14237,2651,0216,63348,1,N0184,2.0,-
14238,2652,0217,63768,1,N0184,1.0,-
14239,2652,0217,63940,1,N0184,2.0,-
14240,2652,0217,63946,1,N0184,2.0,-
14241,2652,0217,63987,1,N0184,1.0,-
14242,2652,0217,63775,1,N0184,4.0,-
14243,2652,0217,63845,1,N0184,1.0,-
14244,2652,0217,63980,1,N0184,1.0,-
14245,2652,0217,63646,1,N0184,1.0,-
14246,2652,0217,63844,1,N0184,1.0,-
14247,2652,0217,63910,1,N0184,1.0,-
14248,2652,0217,63645,1,N0184,1.0,-
14249,2653,0218,65176,1,N0190,40.0,-
14250,2653,0218,65250,1,N0190,20.0,-
14251,2654,0219,59341,2,,16.0,-
14252,2654,0219,59342,2,,18.0,-
14253,2654,0219,59344,2,,87.0,-
14254,2654,0219,59346,2,,45.0,-
14255,2654,0219,63309,2,,18.0,-
14256,2654,0219,60515,2,,64.0,-
14257,2654,0219,59345,2,,40.0,-
14258,2654,0219,59347,2,,390.0,-
14259,2655,0220,60987,2,,40.0,-
14260,2655,0220,59355,2,,4.0,-
14261,2655,0220,61721,2,,4.0,-
14262,2655,0220,62789,2,,4.0,-
14263,2655,0220,59219,2,,5.0,-
14264,2655,0220,60511,2,,20.0,-
14265,2656,0221,65486,1,N0190,2.0,-
14266,2657,0222,65889,1,N0190,4.0,-
14267,2657,0222,66051,1,N0190,1.0,-
14268,2657,0222,66045,1,N0190,1.0,-
14269,2657,0222,66013,1,N0190,1.0,-
14270,2657,0222,65167,1,N0190,5.0,-
14271,2658,0223,63238,1,N0184,2.0,-
14272,2658,0223,63239,1,N0184,4.0,-
14273,2658,0223,63349,1,N0184,2.0,-
14274,2658,0223,63326,1,N0184,8.0,-
14275,2658,0223,63283,1,N0184,4.0,-
14276,2658,0223,63251,1,N0184,4.0,-
14277,2658,0223,63343,1,N0184,2.0,-
14278,2658,0223,63303,1,N0184,2.0,-
14279,2658,0223,63337,1,N0184,1.0,-
14280,2658,0223,63334,1,N0184,2.0,-
14281,2659,0224,62760,1,N0184,6.0,-
14282,2659,0224,62753,1,N0184,1.0,-
14283,2659,0224,62700,1,N0184,1.0,-
14284,2660,0225,65251,1,N0190,40.0,-
14285,2660,0225,65168,1,N0190,2.0,-
14286,2660,0225,65239,1,N0190,4.0,-
14287,2660,0225,65250,1,N0190,20.0,-
14288,2661,0226,65533,1,N0190,8.0,-
14289,2661,0226,65179,1,N0190,4.0,-
14290,2661,0226,65535,1,N0190,8.0,-
14291,2661,0226,65487,1,N0190,4.0,-
14292,2661,0226,65418,1,N0190,20.0,-
14293,2662,0227,65540,1,N0190,44.0,-
14294,2663,0228,63527,1,N0184,22.0,-
14295,2663,0228,63487,1,N0184,22.0,-
14296,2663,0228,63478,1,N0184,10.0,-
14297,2664,0229,64511,1,N0186,3.0,-
14298,2664,0229,64653,1,N0186,2.0,-
14299,2664,0229,64566,1,N0186,1.0,-
14300,2664,0229,64420,1,N0184,2.0,-
14301,2664,0229,63496,1,N0184,4.0,-
14302,2664,0229,63495,1,N0184,2.0,-
14303,2664,0229,63814,1,N0184,2.0,-
14304,2664,0229,63402,1,N0184,1.0,-
14305,2665,0230,63188,1,N0184,8.0,-
14306,2665,0230,63605,1,N0184,22.0,-
14307,2666,0231,63772,1,N0184,4.0,-
14308,2666,0231,63753,1,N0184,4.0,-
14309,2666,0231,63909,1,N0184,5.0,-
14310,2666,0231,63755,1,N0184,4.0,-
14311,2666,0231,63979,1,N0184,3.0,-
14312,2666,0231,63688,1,N0184,3.0,-
14313,2666,0231,63673,1,N0184,3.0,-
14314,2666,0231,63558,1,N0184,16.0,-
14315,2667,0232,65165,1,N0190,5.0,-
14316,2667,0232,65253,1,N0190,20.0,-
14317,2667,0232,65171,1,N0190,3.0,-
14318,2667,0232,65365,1,N0190,6.0,-
14319,2667,0232,65363,1,N0190,2.0,-
14320,2667,0232,65366,1,N0190,4.0,-
14321,2667,0232,65364,1,N0190,4.0,-
14322,2667,0232,65265,1,N0190,4.0,-
14323,2667,0232,65261,1,N0190,2.0,-
14324,2667,0232,65262,1,N0190,4.0,-
14325,2667,0232,65245,1,N0190,2.0,-
14326,2667,0232,65246,1,N0190,2.0,-
14327,2667,0232,65349,1,N0190,8.0,-
14328,2668,0233,65900,1,N0190,50.0,-
14329,2669,0234,63129,1,N0184,20.0,-
14330,2670,0235,66039,1,N0190,4.0,-
14331,2670,0235,66455,1,N0190,4.0,-
14332,2670,0235,66040,1,N0190,4.0,-
14333,2670,0235,66048,1,N0190,4.0,-
14334,2670,0235,66046,1,N0190,4.0,-
14335,2670,0235,66047,1,N0190,4.0,-
14336,2670,0235,66773,1,N0190,2.0,-
14337,2670,0235,66809,1,N0190,5.0,-
14338,2670,0235,66810,1,N0190,3.0,-
14339,2670,0235,66461,1,N0190,2.0,-
14340,2670,0235,66763,1,N0190,2.0,-
14341,2670,0235,66431,1,N0190,2.0,-
14342,2670,0235,66781,1,N0190,2.0,-
14343,2670,0235,66777,1,N0190,2.0,-
14344,2670,0235,66464,1,N0190,2.0,-
14345,2670,0235,66277,1,N0190,2.0,-
14346,2671,0236,66015,1,N0190,1.0,-
14347,2672,0237,65904,1,N0190,50.0,-
14348,2672,0237,65571,1,N0190,2.0,-
14349,2672,0237,65570,1,N0190,2.0,-
14350,2673,0238,63953,1,N0184,4.0,-
14351,2674,0239,65852,1,N0190,4.0,-
14352,2674,0239,65909,1,N0190,9.0,-
14353,2674,0239,66009,1,N0190,4.0,-
14354,2674,0239,65966,1,N0190,1.0,-
14355,2674,0239,65908,1,N0190,3.0,-
14356,2674,0239,65488,1,N0190,2.0,-
14357,2674,0239,65850,1,N0190,6.0,-
14358,2675,0240,66051,1,N0190,1.0,-
14359,2675,0240,66045,1,N0190,1.0,-
14360,2676,0241,67425,1,N0190,2.0,-
14361,2677,0242,63738,1,N0184,2.0,-
14362,2677,0242,63737,1,N0184,2.0,-
14363,2677,0242,64822,1,N0184,2.0,-
14364,2677,0242,64823,1,N0184,2.0,-
14365,2677,0242,63736,1,N0184,2.0,-
14366,2678,0243,66122,1,N0190,18.0,-
14367,2679,0244,65621,1,N0190,4.0,-
14368,2679,0244,65515,1,N0190,24.0,-
14369,2679,0244,65994,1,N0190,24.0,-
14370,2679,0244,66293,1,N0190,22.0,-
14371,2679,0244,65560,1,N0190,12.0,-
14372,2679,0244,65555,1,N0190,9.0,-
14373,2679,0244,65633,1,N0190,4.0,-
14374,2679,0244,66033,1,N0190,4.0,-
14375,2680,0245,65418,1,N0190,10.0,-
14376,2681,0246,66356,1,N0189,1.0,-
14377,2682,0247,63883,1,N0184,12.0,-
14378,2682,0247,67158,1,N0190,4.0,-
14379,2682,0247,67152,1,N0190,6.0,-
14380,2682,0247,67120,1,N0190,4.0,-
14381,2682,0247,67141,1,N0190,2.0,-
14382,2682,0247,67134,1,N0190,2.0,-
14383,2682,0247,67149,1,N0190,20.0,-
14384,2683,0248,64431,1,N0184,4.0,-
14385,2683,0248,66969,1,N0184,44.0,-
14386,2683,0248,64298,1,N0184,6.0,-
14387,2683,0248,63656,1,N0184,4.0,-
14388,2683,0248,65958,1,N0190,18.0,-
14389,2683,0248,65960,1,N0190,16.0,-
14390,2683,0248,65961,1,N0190,16.0,-
14391,2683,0248,65982,1,N0190,4.0,-
14392,2683,0248,65983,1,N0190,1.0,-
14393,2683,0248,66001,1,N0190,1.0,-
14394,2683,0248,66006,1,N0190,1.0,-
14395,2683,0248,64433,1,N0184,2.0,-
14396,2683,0248,66699,1,N0184,4.0,-
14397,2683,0248,64793,1,N0184,4.0,-
14398,2683,0248,63657,1,N0184,4.0,-
14399,2683,0248,66596,1,N0184,4.0,-
14400,2684,0249,66157,1,N0190,2.0,-
14401,2684,0249,66982,1,N0190,2.0,-
14402,2684,0249,66156,1,N0190,2.0,-
14403,2684,0249,66977,1,N0190,2.0,-
14404,2684,0249,66348,1,N0190,8.0,-
14405,2684,0249,65514,1,N0190,24.0,-
14406,2685,0250,65285,1,N0190,2.0,-
14407,2685,0250,65536,1,N0190,4.0,-
14408,2685,0250,65550,1,N0190,1.0,-
14409,2685,0250,65301,1,N0190,3.0,-
14410,2685,0250,65385,1,N0190,1.0,-
14411,2685,0250,65162,1,N0190,5.0,-
14412,2686,0251,65967,1,N0190,4.0,-
14413,2686,0251,65923,1,N0190,3.0,-
14414,2686,0251,65910,1,N0190,6.0,-
14415,2687,0252,63792,1,N0184,4.0,-
14416,2687,0252,64197,1,N0184,2.0,-
14417,2687,0252,64140,1,N0184,2.0,-
14418,2687,0252,63639,1,N0184,1.0,-
14419,2687,0252,64007,1,N0184,4.0,-
14420,2687,0252,63959,1,N0184,1.0,-
14421,2687,0252,63984,1,N0184,1.0,-
14422,2687,0252,63682,1,N0184,1.0,-
14423,2687,0252,63631,1,N0184,1.0,-
14424,2687,0252,63687,1,N0184,1.0,-
14425,2687,0252,63675,1,N0184,1.0,-
14426,2688,0253,64024,1,N0184,3.0,-
14427,2689,0254,64012,1,N0184,1.0,-
14428,2689,0254,64011,1,N0184,2.0,-
14429,2689,0254,63212,1,N0184,5.0,-
14430,2689,0254,67732,1,N0184,4.0,-
14431,2689,0254,67512,1,N0184,10.0,-
14432,2689,0254,66582,1,N0184,8.0,-
14433,2689,0254,63655,1,N0184,8.0,-
14434,2689,0254,63659,1,N0184,4.0,-
14435,2689,0254,66572,1,N0184,3.0,-
14436,2690,0255,63117,1,N0184,5.0,-
14437,2690,0255,63112,1,N0184,5.0,-
14438,2690,0255,63200,1,N0184,4.0,-
14439,2690,0255,64266,1,N0184,6.0,-
14440,2690,0255,64424,1,N0184,4.0,-
14441,2690,0255,64267,1,N0184,12.0,-
14442,2690,0255,64264,1,N0184,24.0,-
14443,2690,0255,64265,1,N0184,48.0,-
14444,2690,0255,63419,1,N0184,1.0,-
14445,2690,0255,63407,1,N0184,4.0,-
14446,2690,0255,64186,1,N0184,1.0,-
14447,2690,0255,63878,1,N0184,2.0,-
14448,2690,0255,63484,1,N0184,2.0,-
14449,2691,0256,65997,1,N0190,24.0,-
14450,2691,0256,65252,1,N0190,40.0,-
14451,2691,0256,65989,1,N0190,44.0,-
14452,2692,0257,65622,1,N0190,4.0,-
14453,2692,0257,65469,1,N0190,6.0,-
14454,2692,0257,66562,1,N0190,4.0,-
14455,2693,0258,66070,1,N0190,8.0,-
14456,2694,0001,6575,12,,81.0,
14457,2694,0001,6574,12,,64.0,
14458,2694,0001,6579,12,,73.0,
14459,2694,0001,6573,12,,11.0,
14460,2695,0002,6575,12,,44.0,
14461,2695,0002,7188,12,,45.0,
14462,2695,0002,7189,12,,54.0,
14463,2695,0002,7191,12,,11.0,
14464,2696,0003,6415,12,,21.0,
14465,2696,0003,5650,12,,231.0,
14466,2696,0003,7098,12,,31.0,
14467,2696,0003,5651,12,,155.0,
14468,2696,0003,58880,12,,195.0,
14469,2696,0003,7482,12,,6.0,
14470,2696,0003,7462,12,,9.0,
14471,2697,0004,7084,12,,40.0,
14472,2697,0004,7098,12,,10.0,
14473,2697,0004,7291,12,,52.0,
14474,2697,0004,5876,12,,46.0,
14475,2697,0004,6556,12,,160.0,
14476,2697,0004,6341,12,,45.0,
14477,2697,0004,7498,12,,117.0,
14478,2698,0005,7302,12,,7.0,
14479,2698,0005,7138,12,,11.0,
14480,2698,0005,6352,12,,36.0,
14481,2698,0005,5860,12,,6.0,
14482,2698,0005,6871,12,,7.0,
14483,2698,0005,6890,12,,10.0,
14484,2698,0005,5688,12,,48.0,
14485,2698,0005,5651,12,,41.0,
14486,2698,0005,5598,12,,406.0,
14487,2698,0005,5726,12,,32.0,
14488,2698,0005,7084,12,,16.0,
14489,2698,0005,6575,12,,23.0,
14490,2699,0006,5649,1,,180.0,-
14491,2699,0006,5651,1,,66.0,-
14492,2699,0006,5650,1,,170.0,-
14493,2699,0006,5652,1,,26.0,-
14494,2699,0006,5731,1,,12.0,-
14495,2699,0006,5722,1,,19.0,-
14496,2699,0006,5718,1,,18.0,-
14497,2699,0006,5529,1,,110.0,-
14498,2699,0006,5724,1,,18.0,-
14499,2699,0006,5726,1,,7.0,-
14500,2699,0006,5721,1,,10.0,-
14501,2699,0006,6577,1,,9.0,-
14502,2699,0006,7189,1,,23.0,-
14503,2699,0006,7191,1,,6.0,-
14504,2699,0006,6573,1,,49.0,-
14505,2699,0006,6583,1,,9.0,-
14506,2700,0007,5561,3,,5.0,-
14507,2701,0008,66041,1,N0190,2.0,-
14508,2702,0009,5686,2,,44.0,-
14509,2702,0009,5685,2,,14.0,-
14510,2702,0009,5598,2,,105.0,-
14511,2702,0009,5571,2,,39.0,-
14512,2702,0009,5648,2,,517.0,-
14513,2702,0009,5603,2,,16.0,-
14514,2702,0009,5649,2,,29.0,-
14515,2702,0009,5647,2,,195.0,-
14516,2702,0009,5646,2,,20.0,-
14517,2702,0009,5644,2,,40.0,-
14518,2702,0009,66684,2,,22.0,-
14519,2702,0009,5652,2,,14.0,-
14520,2702,0009,6583,2,,8.0,-
14521,2702,0009,6579,2,,6.0,-
14522,2702,0009,7191,2,,9.0,-
14523,2702,0009,7188,2,,17.0,-
14524,2702,0009,6577,2,,19.0,-
14525,2702,0009,7187,2,,39.0,-
14526,2702,0009,58883,2,,57.0,-
14527,2703,0010,7188,2,,36.0,-
14528,2703,0010,7187,2,,26.0,-
14529,2703,0010,7189,2,,16.0,-
