Id,SysDate,SysTime,CompId,FinYearId,SessionId,MRQNNo,MRNNo,MRNId
2691,2020-02-07,9:07:09 AM,1,7,sapl0066,0104,0108,2801
2692,2020-02-07,9:07:33 AM,1,7,sapl0066,0105,0107,2800
2693,2020-02-07,9:08:52 AM,1,7,sapl0066,0106,0106,2799
2694,2020-02-07,9:09:33 AM,1,7,sapl0066,0107,0104,2797
2695,2020-02-07,9:09:48 AM,1,7,sapl0066,0108,0103,2796
2696,2020-02-07,9:10:03 AM,1,7,sapl0066,0109,0102,2795
2697,2020-03-13,10:57:33 AM,1,7,sapl0066,0110,0119,2812
2698,2020-03-13,10:58:54 AM,1,7,sapl0066,0111,0118,2811
2699,2020-03-13,10:59:10 AM,1,7,sapl0066,0112,0117,2810
2700,2020-03-13,10:59:27 AM,1,7,sapl0066,0113,0116,2809
2701,2020-03-13,11:01:52 AM,1,7,sapl0066,0114,0115,2808
2702,2020-03-13,11:02:08 AM,1,7,sapl0066,0115,0114,2807
2703,2020-03-13,11:02:31 AM,1,7,sapl0066,0116,0113,2806
2704,2020-03-14,8:57:28 AM,1,7,sapl0066,0117,0121,2814
2705,2020-03-14,8:58:16 AM,1,7,sapl0066,0118,0120,2813
2706,2020-05-25,12:14:02 PM,1,7,Sapl0054,0119,0123,2816
2707,2020-05-25,12:14:35 PM,1,7,Sapl0054,0120,0124,2817
2708,2020-05-27,5:19:12 PM,1,7,sapl0312,0121,0127,2820
2709,2020-05-27,5:20:59 PM,1,7,sapl0312,0122,0128,2821
2710,2020-05-27,5:21:27 PM,1,7,sapl0312,0123,0125,2818
2711,2020-05-27,5:21:48 PM,1,7,sapl0312,0124,0126,2819
2712,2020-05-28,9:40:40 AM,1,7,sapl0312,0125,0129,2822
2713,2020-06-03,9:29:43 AM,1,7,sapl0312,0126,0130,2823
2714,2020-06-03,9:38:21 AM,1,7,sapl0312,0127,0131,2824
2715,2020-06-06,10:48:39 AM,1,7,sapl0312,0128,0132,2825
2716,2020-06-06,10:49:12 AM,1,7,sapl0312,0129,0133,2826
2717,2020-06-06,10:50:00 AM,1,7,sapl0312,0130,0134,2827
2718,2020-06-06,10:51:01 AM,1,7,sapl0312,0131,0135,2828
2719,2020-06-06,5:09:59 PM,1,7,sapl0312,0132,0136,2829
2720,2020-06-06,5:10:54 PM,1,7,sapl0312,0133,0137,2830
2721,2020-06-06,5:11:23 PM,1,7,sapl0312,0134,0138,2831
2722,2020-06-06,5:12:38 PM,1,7,sapl0312,0135,0139,2832
2723,2020-06-06,5:13:34 PM,1,7,sapl0312,0136,0140,2833
2724,2020-06-06,5:14:12 PM,1,7,sapl0312,0137,0141,2834
2725,2020-06-06,5:14:51 PM,1,7,sapl0312,0138,0142,2835
2726,2020-06-07,10:16:14 AM,1,7,sapl0312,0139,0143,2836
2727,2020-06-07,11:04:37 AM,1,7,sapl0312,0140,0144,2837
2728,2020-06-07,3:45:27 PM,1,7,sapl0312,0141,0145,2838
2729,2020-06-09,2:31:12 PM,1,7,sapl0312,0142,0146,2839
2730,2020-06-09,3:59:43 PM,1,7,sapl0312,0143,0147,2840
2731,2020-06-10,1:31:43 PM,1,7,sapl0312,0144,0148,2841
2732,2020-06-12,1:38:25 PM,1,7,sapl0312,0145,0149,2842
2733,2020-06-14,10:46:04 AM,1,7,sapl0312,0146,0150,2843
2734,2020-06-14,3:18:25 PM,1,7,sapl0312,0147,0151,2844
2735,2020-06-14,5:00:37 PM,1,7,sapl0312,0148,0152,2845
2736,2020-06-15,12:57:21 PM,1,7,sapl0312,0149,0153,2846
2737,2020-06-16,3:45:00 PM,1,7,sapl0312,0150,0154,2847
2738,2020-06-19,10:30:31 AM,1,7,sapl0312,0151,0155,2848
2739,2020-06-19,11:24:07 AM,1,7,sapl0312,0152,0156,2849
2740,2020-06-19,12:09:36 PM,1,7,sapl0312,0153,0157,2850
2741,2020-06-19,4:37:44 PM,1,7,sapl0312,0154,0158,2851
2742,2020-06-19,5:01:33 PM,1,7,sapl0312,0155,0159,2852
2743,2020-06-20,5:10:53 PM,1,7,sapl0312,0156,0160,2853
2744,2020-06-24,9:33:39 AM,1,7,sapl0312,0157,0161,2854
2745,2020-06-26,2:17:41 PM,1,7,sapl0312,0158,0162,2855
2746,2020-06-26,2:48:49 PM,1,7,sapl0312,0159,0163,2856
2747,2020-06-26,2:53:50 PM,1,7,sapl0312,0160,0164,2857
2748,2020-06-26,2:57:00 PM,1,7,sapl0312,0161,0165,2858
2749,2020-06-27,2:03:08 PM,1,7,sapl0312,0162,0166,2859
2750,2020-06-27,2:03:39 PM,1,7,sapl0312,0163,0167,2860
2751,2020-06-27,2:58:48 PM,1,7,sapl0312,0164,0169,2862
2752,2020-06-27,2:59:09 PM,1,7,sapl0312,0165,0168,2861
2753,2020-06-30,11:01:19 AM,1,7,sapl0312,0166,0170,2863
2754,2020-07-04,5:16:20 PM,1,7,sapl0312,0167,0171,2864
2755,2020-07-10,12:00:24 PM,1,7,sapl0312,0168,0172,2865
2756,2020-07-10,12:00:51 PM,1,7,sapl0312,0169,0173,2866
2757,2020-07-11,4:23:06 PM,1,7,sapl0312,0170,0174,2867
2758,2020-07-23,10:06:31 AM,1,7,SAPL0054,0171,0175,2868
2759,2020-09-19,2:05:00 PM,1,8,sapl0066,0001,0006,2874
2760,2020-09-19,2:06:02 PM,1,8,sapl0066,0002,0007,2875
2761,2020-09-19,4:19:13 PM,1,8,sapl0066,0003,0005,2873
2762,2020-09-19,4:21:04 PM,1,8,sapl0066,0004,0001,2869
2763,2020-09-19,4:38:59 PM,1,8,sapl0066,0005,0008,2876
2764,2020-09-21,4:14:06 PM,1,8,sapl0066,0006,0009,2877
2765,2020-09-21,4:15:31 PM,1,8,sapl0066,0007,0004,2872
2766,2020-09-21,4:16:02 PM,1,8,sapl0066,0008,0003,2871
2767,2020-10-03,10:23:20 AM,1,8,sapl0066,0009,0010,2878
2768,2020-10-03,1:41:54 PM,1,8,sapl0066,0010,0011,2879
2769,2020-10-05,9:34:58 AM,1,8,sapl0066,0011,0017,2885
2770,2020-10-05,9:36:09 AM,1,8,sapl0066,0012,0016,2884
2771,2020-10-05,10:18:00 AM,1,8,sapl0066,0013,0015,2883
2772,2020-10-05,10:18:57 AM,1,8,sapl0066,0014,0014,2882
2773,2020-10-05,10:20:26 AM,1,8,sapl0066,0015,0012,2880
2774,2020-10-05,11:19:44 AM,1,8,sapl0066,0016,0018,2886
2775,2020-10-06,9:19:51 AM,1,8,sapl0066,0017,0013,2881
2776,2020-10-21,9:59:12 AM,1,8,sapl0066,0018,0019,2887
2777,2020-10-21,9:59:53 AM,1,8,sapl0066,0019,0020,2888
2778,2020-10-21,10:01:17 AM,1,8,sapl0066,0020,0021,2889
2779,2020-12-05,1:11:58 PM,1,8,SAPL0054,0021,0022,2890
2780,2020-12-05,1:13:31 PM,1,8,SAPL0054,0022,0024,2892
2781,2020-12-05,1:14:05 PM,1,8,SAPL0054,0023,0025,2893
2782,2020-12-05,1:14:25 PM,1,8,SAPL0054,0024,0023,2891
2783,2020-12-05,1:16:21 PM,1,8,SAPL0054,0025,0026,2894
2784,2020-12-05,1:17:25 PM,1,8,SAPL0054,0026,0027,2895
2785,2020-12-05,1:17:44 PM,1,8,SAPL0054,0027,0028,2896
2786,2020-12-05,1:19:00 PM,1,8,SAPL0054,0028,0029,2897
2787,2020-12-14,11:41:26 AM,1,8,sapl0066,0029,0030,2898
2788,2020-12-21,12:00:02 PM,1,8,sapl0066,0030,0032,2900
2789,2020-12-21,1:37:52 PM,1,8,sapl0066,0031,0033,2901
2790,2020-12-21,1:39:24 PM,1,8,sapl0066,0032,0034,2902
2791,2020-12-23,10:05:31 AM,1,8,sapl0066,0033,0035,2903
2792,2020-12-28,2:44:15 PM,1,8,SAPL0066,0034,0036,2904
2793,2020-12-28,2:48:01 PM,1,8,SAPL0066,0035,0037,2905
2794,2020-12-28,2:50:04 PM,1,8,SAPL0066,0036,0038,2906
2795,2021-02-06,11:37:10 AM,1,8,sapl0066,0037,0039,2907
2796,2021-02-08,2:01:51 PM,1,8,sapl0066,0038,0040,2908
2797,2021-10-24,1:59:11 PM,1,9,sapl0054,0001,0001,2911
2798,2021-10-24,4:08:23 PM,1,9,sapl0054,0002,0002,2912
2799,2021-10-24,5:13:53 PM,1,9,sapl0054,0003,0003,2913
2800,2021-10-24,5:16:07 PM,1,9,sapl0054,0004,0004,2914
2801,2021-10-24,5:18:32 PM,1,9,sapl0054,0005,0005,2915
2802,2021-10-25,2:07:42 PM,1,9,sapl0054,0006,0006,2916
2803,2021-10-25,5:15:13 PM,1,9,sapl0054,0007,0007,2917
2804,2021-10-26,1:16:18 PM,1,9,sapl0054,0008,0008,2918
2805,2021-10-26,1:18:14 PM,1,9,sapl0054,0009,0009,2919
2806,2021-10-26,1:22:24 PM,1,9,sapl0054,0010,0010,2920
2807,2021-10-26,1:35:50 PM,1,9,sapl0054,0011,0011,2921
2808,2021-10-26,1:37:21 PM,1,9,sapl0054,0012,0012,2922
2809,2021-10-26,1:47:25 PM,1,9,sapl0054,0013,0013,2923
2810,2021-10-26,1:54:13 PM,1,9,sapl0054,0014,0014,2924
2811,2021-10-26,1:54:29 PM,1,9,sapl0054,0015,0015,2925
2812,2021-10-26,1:58:53 PM,1,9,sapl0054,0016,0016,2926
2813,2021-10-26,1:59:06 PM,1,9,sapl0054,0017,0017,2927
2814,2021-10-26,2:09:40 PM,1,9,sapl0054,0018,0018,2928
2815,2021-10-27,10:23:14 AM,1,9,sapl0054,0019,0019,2929
2816,2021-10-27,10:24:18 AM,1,9,sapl0054,0020,0020,2930
2817,2021-10-27,10:28:50 AM,1,9,sapl0054,0021,0021,2931
2818,2021-10-27,10:31:00 AM,1,9,sapl0054,0022,0022,2932
2819,2021-10-27,10:31:11 AM,1,9,sapl0054,0023,0023,2933
2820,2021-11-09,3:49:25 PM,1,9,sapl0054,0024,0024,2934
2821,2021-11-16,8:55:33 AM,1,9,sapl0054,0025,0025,2935
2822,2021-11-16,9:00:15 AM,1,9,sapl0054,0026,0026,2936
2823,2021-11-16,9:08:35 AM,1,9,sapl0054,0027,0027,2937
2824,2021-11-16,9:08:57 AM,1,9,sapl0054,0028,0028,2938
2825,2021-11-16,9:31:11 AM,1,9,Sapl0054,0029,0029,2939
2826,2021-11-16,9:32:03 AM,1,9,Sapl0054,0030,0030,2940
2827,2021-11-16,9:32:58 AM,1,9,Sapl0054,0031,0031,2941
2828,2021-11-16,9:33:59 AM,1,9,Sapl0054,0032,0032,2942
2829,2021-11-16,9:39:00 AM,1,9,Sapl0054,0033,0033,2943
2830,2021-11-16,9:47:31 AM,1,9,Sapl0054,0034,0034,2944
2831,2021-12-05,10:41:43 AM,1,9,Sapl0054,0035,0035,2945
2832,2022-01-04,5:13:46 PM,1,9,sapl0054,0036,0036,2947
2833,2022-01-04,5:14:31 PM,1,9,sapl0054,0037,0037,2948
2834,2022-01-04,5:37:12 PM,1,9,sapl0054,0038,0038,2949
2835,2022-01-04,5:37:35 PM,1,9,sapl0054,0039,0039,2950
2836,2022-01-04,5:37:49 PM,1,9,sapl0054,0040,0040,2951
2837,2022-01-04,5:39:07 PM,1,9,sapl0054,0041,0041,2952
2838,2022-01-04,5:40:55 PM,1,9,sapl0054,0042,0042,2953
2839,2022-01-04,5:41:36 PM,1,9,sapl0054,0043,0043,2954
2840,2022-01-04,5:42:11 PM,1,9,sapl0054,0044,0044,2955
2841,2022-01-04,5:42:22 PM,1,9,sapl0054,0045,0045,2956
2842,2022-01-04,5:43:05 PM,1,9,sapl0054,0046,0046,2957
2843,2022-01-04,5:43:20 PM,1,9,sapl0054,0047,0047,2958
2844,2022-01-04,5:46:27 PM,1,9,sapl0054,0048,0048,2959
2845,2022-01-04,5:48:32 PM,1,9,sapl0054,0049,0049,2960
2846,2022-01-04,5:50:15 PM,1,9,sapl0054,0050,0050,2961
2847,2022-01-04,5:51:53 PM,1,9,sapl0054,0051,0051,2962
2848,2022-01-04,5:54:58 PM,1,9,sapl0054,0052,0052,2963
2849,2022-02-12,8:31:15 AM,1,9,sapl0348,0053,0059,2970
2850,2022-02-13,11:05:18 AM,1,9,Sapl0054,0054,0060,2971
2851,2022-02-13,11:07:01 AM,1,9,Sapl0054,0055,0062,2973
2852,2022-02-13,11:08:51 AM,1,9,Sapl0054,0056,0061,2972
2853,2022-02-19,11:43:42 AM,1,9,sapl0054,0057,0066,2977
2854,2022-02-19,11:45:33 AM,1,9,sapl0054,0058,0065,2976
2855,2022-02-19,11:48:01 AM,1,9,sapl0054,0059,0064,2975
2856,2022-02-19,11:48:23 AM,1,9,sapl0054,0060,0063,2974
2857,2022-02-20,9:34:21 AM,1,9,sapl0054,0061,0067,2978
2858,2022-03-31,3:22:03 PM,1,9,sapl0348,0062,0076,2987
2859,2022-03-31,3:24:56 PM,1,9,sapl0348,0063,0077,2988
2860,2022-03-31,3:26:19 PM,1,9,sapl0348,0064,0078,2989
2861,2022-03-31,4:07:58 PM,1,9,sapl0348,0065,0079,2990
2862,2022-03-31,4:09:11 PM,1,9,sapl0348,0066,0080,2991
2863,2022-03-31,1:28:44 PM,1,9,sapl0348,0067,0081,2992
2864,2022-03-31,1:29:46 PM,1,9,sapl0348,0068,0082,2993
2865,2022-03-31,1:37:58 PM,1,9,sapl0348,0069,0083,2994
2866,2022-03-31,8:43:55 AM,1,9,sapl0326,0070,0084,2995
2867,2022-03-31,8:54:39 AM,1,9,sapl0348,0071,0086,2997
2868,2022-03-31,8:56:58 AM,1,9,sapl0326,0072,0085,2996
2869,2022-03-31,9:55:49 AM,1,9,sapl0348,0073,0115,3026
2870,2022-03-31,1:48:07 PM,1,9,sapl0348,0074,0140,3051
2871,2022-03-31,2:02:37 PM,1,9,sapl0348,0075,0145,3056
2872,2022-03-31,2:08:07 PM,1,9,sapl0348,0076,0154,3065
2873,2022-03-31,2:39:15 PM,1,9,sapl0348,0077,0168,3079
2874,2022-03-31,2:39:27 PM,1,9,sapl0348,0078,0179,3090
2875,2022-03-31,2:39:39 PM,1,9,sapl0348,0079,0178,3089
2876,2022-03-31,2:39:51 PM,1,9,sapl0348,0080,0177,3088
2877,2022-03-31,2:40:02 PM,1,9,sapl0348,0081,0176,3087
2878,2022-03-31,2:40:17 PM,1,9,sapl0348,0082,0175,3086
2879,2022-03-31,2:41:01 PM,1,9,sapl0348,0083,0155,3066
2880,2022-03-31,2:41:18 PM,1,9,sapl0348,0084,0180,3091
2881,2022-03-31,2:48:31 PM,1,9,SAPL0348,0085,0158,3069
2882,2022-03-31,2:48:47 PM,1,9,SAPL0348,0086,0184,3095
2883,2022-03-31,2:49:05 PM,1,9,SAPL0348,0087,0183,3094
2884,2022-03-31,2:49:16 PM,1,9,SAPL0348,0088,0182,3093
2885,2022-03-31,2:49:31 PM,1,9,SAPL0348,0089,0181,3092
2886,2022-03-31,2:49:43 PM,1,9,SAPL0348,0090,0166,3077
2887,2022-03-31,2:50:21 PM,1,9,SAPL0348,0091,0157,3068
2888,2022-03-31,2:50:35 PM,1,9,SAPL0348,0092,0151,3062
2889,2022-03-31,3:00:29 PM,1,9,SAPL0348,0093,0149,3060
2890,2022-03-31,3:00:38 PM,1,9,SAPL0348,0094,0148,3059
2891,2022-03-31,3:00:52 PM,1,9,SAPL0348,0095,0164,3075
2892,2022-03-31,3:01:03 PM,1,9,SAPL0348,0096,0152,3063
2893,2022-03-31,3:01:13 PM,1,9,SAPL0348,0097,0185,3096
2894,2022-03-31,3:01:22 PM,1,9,SAPL0348,0098,0143,3054
2895,2022-03-31,3:01:32 PM,1,9,SAPL0348,0099,0174,3085
2896,2022-03-31,3:01:40 PM,1,9,SAPL0348,0100,0173,3084
2897,2022-03-31,3:01:49 PM,1,9,SAPL0348,0101,0172,3083
2898,2022-03-31,3:02:00 PM,1,9,SAPL0348,0102,0171,3082
2899,2022-03-31,3:02:10 PM,1,9,SAPL0348,0103,0170,3081
2900,2022-03-31,3:02:19 PM,1,9,SAPL0348,0104,0169,3080
2901,2022-03-31,3:02:31 PM,1,9,SAPL0348,0105,0165,3076
2902,2022-03-31,3:02:42 PM,1,9,SAPL0348,0106,0167,3078
2903,2022-03-31,3:02:51 PM,1,9,SAPL0348,0107,0163,3074
2904,2022-03-31,3:03:01 PM,1,9,SAPL0348,0108,0162,3073
2905,2022-03-31,3:03:44 PM,1,9,SAPL0348,0109,0131,3042
2906,2022-03-31,3:03:52 PM,1,9,SAPL0348,0110,0161,3072
2907,2022-03-31,3:04:01 PM,1,9,SAPL0348,0111,0160,3071
2908,2022-03-31,3:04:09 PM,1,9,SAPL0348,0112,0159,3070
2909,2022-03-31,3:04:18 PM,1,9,SAPL0348,0113,0156,3067
2910,2022-03-31,3:04:30 PM,1,9,SAPL0348,0114,0150,3061
2911,2022-03-31,3:04:40 PM,1,9,SAPL0348,0115,0153,3064
2912,2022-03-31,3:04:49 PM,1,9,SAPL0348,0116,0147,3058
2913,2022-03-31,3:04:57 PM,1,9,SAPL0348,0117,0144,3055
2914,2022-03-31,3:05:06 PM,1,9,SAPL0348,0118,0146,3057
2915,2022-03-31,3:05:15 PM,1,9,SAPL0348,0119,0142,3053
2916,2022-03-31,3:05:24 PM,1,9,SAPL0348,0120,0141,3052
2917,2022-03-31,3:05:32 PM,1,9,SAPL0348,0121,0139,3050
2918,2022-03-31,3:05:41 PM,1,9,SAPL0348,0122,0138,3049
2919,2022-03-31,3:05:49 PM,1,9,SAPL0348,0123,0137,3048
2920,2022-03-31,3:05:58 PM,1,9,SAPL0348,0124,0136,3047
2921,2022-03-31,3:06:09 PM,1,9,SAPL0348,0125,0135,3046
2922,2022-03-31,3:06:19 PM,1,9,SAPL0348,0126,0134,3045
2923,2022-03-31,3:06:33 PM,1,9,SAPL0348,0127,0120,3031
2924,2022-03-31,3:06:42 PM,1,9,SAPL0348,0128,0132,3043
2925,2022-03-31,3:06:58 PM,1,9,SAPL0348,0129,0127,3038
2926,2022-03-31,3:07:08 PM,1,9,SAPL0348,0130,0133,3044
2927,2022-03-31,3:07:20 PM,1,9,SAPL0348,0131,0186,3097
2928,2022-03-31,3:07:31 PM,1,9,SAPL0348,0132,0130,3041
2929,2022-03-31,3:07:40 PM,1,9,SAPL0348,0133,0129,3040
2930,2022-03-31,3:07:53 PM,1,9,SAPL0348,0134,0128,3039
2931,2022-03-31,3:08:07 PM,1,9,SAPL0348,0135,0126,3037
2932,2022-03-31,3:08:16 PM,1,9,SAPL0348,0136,0113,3024
2933,2022-03-31,3:08:39 PM,1,9,SAPL0348,0137,0122,2815
2934,2022-03-31,3:08:50 PM,1,9,SAPL0348,0138,0187,3098
2935,2022-03-31,3:09:00 PM,1,9,SAPL0348,0139,0125,3036
2936,2022-03-31,3:09:09 PM,1,9,SAPL0348,0140,0124,3035
2937,2022-03-31,3:09:18 PM,1,9,SAPL0348,0141,0123,3034
2938,2022-03-31,3:09:26 PM,1,9,SAPL0348,0142,0122,3033
2939,2022-03-31,3:09:35 PM,1,9,SAPL0348,0143,0188,3099
2940,2022-03-31,3:09:45 PM,1,9,SAPL0348,0144,0121,3032
2941,2022-03-31,3:09:54 PM,1,9,SAPL0348,0145,0119,3030
2942,2022-03-31,3:10:03 PM,1,9,SAPL0348,0146,0118,3029
2943,2022-03-31,3:10:12 PM,1,9,SAPL0348,0147,0117,3028
2944,2022-03-31,3:10:21 PM,1,9,SAPL0348,0148,0116,3027
2945,2022-03-31,3:10:30 PM,1,9,SAPL0348,0149,0114,3025
2946,2022-03-31,3:10:38 PM,1,9,SAPL0348,0150,0112,3023
2947,2022-03-31,3:10:49 PM,1,9,SAPL0348,0151,0111,3022
2948,2022-03-31,3:11:11 PM,1,9,SAPL0348,0152,0092,3003
2949,2022-03-31,3:11:20 PM,1,9,SAPL0348,0153,0099,3010
2950,2022-03-31,3:11:30 PM,1,9,SAPL0348,0154,0108,3019
2951,2022-03-31,3:11:41 PM,1,9,SAPL0348,0155,0107,3018
2952,2022-03-31,3:11:50 PM,1,9,SAPL0348,0156,0110,3021
2953,2022-03-31,3:11:59 PM,1,9,SAPL0348,0157,0109,3020
2954,2022-03-31,3:12:08 PM,1,9,SAPL0348,0158,0189,3100
2955,2022-03-31,3:12:17 PM,1,9,SAPL0348,0159,0106,3017
2956,2022-03-31,3:12:26 PM,1,9,SAPL0348,0160,0105,3016
2957,2022-03-31,3:12:35 PM,1,9,SAPL0348,0161,0104,3015
2958,2022-03-31,3:12:44 PM,1,9,SAPL0348,0162,0103,3014
2959,2022-03-31,3:12:53 PM,1,9,SAPL0348,0163,0190,3101
2960,2022-03-31,3:13:01 PM,1,9,SAPL0348,0164,0101,3012
2961,2022-03-31,3:13:09 PM,1,9,SAPL0348,0165,0100,3011
2962,2022-03-31,3:13:18 PM,1,9,SAPL0348,0166,0098,3009
2963,2022-03-31,3:13:27 PM,1,9,SAPL0348,0167,0095,3006
2964,2022-03-31,3:13:37 PM,1,9,SAPL0348,0168,0097,3008
2965,2022-03-31,3:13:56 PM,1,9,SAPL0348,0169,0058,2969
2966,2022-03-31,3:14:08 PM,1,9,SAPL0348,0170,0088,2999
2967,2022-03-31,3:15:13 PM,1,9,SAPL0348,0171,0063,2756
2968,2022-03-31,3:15:29 PM,1,9,SAPL0348,0172,0057,2968
2969,2022-03-31,3:19:05 PM,1,9,SAPL0348,0173,0069,2980
2970,2022-03-31,3:19:58 PM,1,9,SAPL0348,0174,0068,2979
2971,2022-03-31,3:20:09 PM,1,9,SAPL0348,0175,0070,2981
2972,2022-03-31,3:20:58 PM,1,9,SAPL0348,0176,0002,2870
2973,2022-03-31,3:21:45 PM,1,9,SAPL0348,0177,0071,2982
2974,2022-03-31,3:22:17 PM,1,9,SAPL0348,0178,0072,2983
2975,2022-03-31,3:22:56 PM,1,9,SAPL0348,0179,0073,2984
2976,2022-03-31,3:23:08 PM,1,9,SAPL0348,0180,0196,3107
2977,2022-03-31,3:23:21 PM,1,9,SAPL0348,0181,0198,3109
2978,2022-03-31,3:23:31 PM,1,9,SAPL0348,0182,0197,3108
2979,2022-03-31,3:23:40 PM,1,9,SAPL0348,0183,0195,3106
2980,2022-03-31,3:23:49 PM,1,9,SAPL0348,0184,0194,3105
2981,2022-03-31,3:23:57 PM,1,9,SAPL0348,0185,0193,3104
2982,2022-03-31,3:24:06 PM,1,9,SAPL0348,0186,0192,3103
2983,2022-03-31,3:24:15 PM,1,9,SAPL0348,0187,0191,3102
2984,2022-03-31,3:24:25 PM,1,9,SAPL0348,0188,0102,3013
2985,2022-03-31,3:24:34 PM,1,9,SAPL0348,0189,0096,3007
2986,2022-03-31,3:24:42 PM,1,9,SAPL0348,0190,0094,3005
2987,2022-03-31,3:24:53 PM,1,9,SAPL0348,0191,0093,3004
2988,2022-03-31,3:25:04 PM,1,9,SAPL0348,0192,0091,3002
2989,2022-03-31,3:25:13 PM,1,9,SAPL0348,0193,0090,3001
2990,2022-03-31,3:25:21 PM,1,9,SAPL0348,0194,0089,3000
2991,2022-03-31,3:25:29 PM,1,9,SAPL0348,0195,0087,2998
2992,2022-03-31,3:25:43 PM,1,9,SAPL0348,0196,0075,2986
2993,2022-03-31,3:26:03 PM,1,9,SAPL0348,0197,0074,2985
2994,2022-03-31,3:26:50 PM,1,9,SAPL0348,0198,0056,2967
2995,2022-03-31,3:27:14 PM,1,9,SAPL0348,0199,0055,2966
2996,2022-03-31,3:27:37 PM,1,9,SAPL0348,0200,0054,2965
2997,2022-03-31,3:27:51 PM,1,9,SAPL0348,0201,0053,2964
2998,2022-03-31,3:28:50 PM,1,9,SAPL0348,0202,0042,2910
2999,2022-03-31,3:29:26 PM,1,9,SAPL0348,0203,0041,2909
3000,2022-03-31,3:29:44 PM,1,9,SAPL0348,0204,0031,2899
3001,2022-03-31,3:31:34 PM,1,9,SAPL0001,0205,0065,2976
3002,2022-03-31,4:27:53 PM,1,9,SAPL0348,0206,0199,3110
3003,2022-03-31,9:00:38 AM,1,9,sapl0326,0207,0200,3111
3004,2022-03-31,9:38:40 AM,1,9,sapl0331,0208,0201,3112
3005,2022-03-31,10:12:21 AM,1,9,sapl0326,0209,0202,3113
3006,2022-03-31,10:59:11 AM,1,9,sapl0326,0210,0203,3114
3007,2022-03-31,11:07:15 AM,1,9,SAPL0001,0211,0204,3115
3008,2022-03-31,11:09:01 AM,1,9,sapl0326,0212,0205,3116
3009,2022-03-31,11:18:14 AM,1,9,sapl0326,0213,0206,3117
3010,2022-03-31,11:22:58 AM,1,9,SAPL0001,0214,0207,3118
3011,2022-03-31,4:22:53 PM,1,9,SAPL0001,0215,0208,3119
3012,2022-03-31,11:43:46 AM,1,9,SAPL0001,0216,0209,3120
3013,2022-03-31,3:55:08 PM,1,9,SAPL0001,0217,0210,3121
3014,2022-03-31,11:23:17 AM,1,9,sapl0054,0218,0211,3122
3015,2022-03-31,11:24:35 AM,1,9,sapl0054,0219,0212,3123
3016,2022-03-31,11:47:07 AM,1,9,SAPL0001,0220,0213,3124
3017,2022-03-31,4:24:50 PM,1,9,SAPL0001,0221,0214,3125
3018,2022-06-26,5:32:01 PM,1,10,sapl0054,0001,0004,3129
3019,2022-06-26,5:32:22 PM,1,10,sapl0054,0002,0003,3128
3020,2022-06-26,5:33:16 PM,1,10,sapl0054,0003,0002,3127
3021,2022-06-26,5:34:51 PM,1,10,sapl0054,0004,0001,3126
3022,2022-08-17,11:32:56 AM,1,10,sapl0054,0005,0005,3130
3023,2022-08-17,11:33:08 AM,1,10,sapl0054,0006,0006,3131
3024,2022-08-17,11:33:21 AM,1,10,sapl0054,0007,0007,3132
3025,2022-08-17,11:33:35 AM,1,10,sapl0054,0008,0008,3133
3026,2022-08-17,11:36:36 AM,1,10,sapl0054,0009,0009,3134
3027,2022-08-17,11:36:45 AM,1,10,sapl0054,0010,0010,3135
3028,2022-08-17,11:36:59 AM,1,10,sapl0054,0011,0011,3136
3029,2022-08-17,11:37:16 AM,1,10,sapl0054,0012,0012,3137
3030,2022-08-17,11:37:30 AM,1,10,sapl0054,0013,0013,3138
3031,2022-08-17,11:37:44 AM,1,10,sapl0054,0014,0014,3139
3032,2022-08-17,11:37:54 AM,1,10,sapl0054,0015,0015,3140
3033,2022-08-17,11:38:08 AM,1,10,sapl0054,0016,0016,3141
3034,2022-08-17,11:38:30 AM,1,10,sapl0054,0017,0017,3142
3035,2022-08-17,11:38:46 AM,1,10,sapl0054,0018,0018,3143
3036,2022-08-17,11:38:57 AM,1,10,sapl0054,0019,0019,3144
3037,2022-08-18,9:31:15 AM,1,10,sapl0054,0020,0020,3145
3038,2022-08-18,9:31:33 AM,1,10,sapl0054,0021,0021,3146
3039,2022-08-19,4:31:16 PM,1,10,sapl0054,0022,0022,3147
3040,2022-08-25,4:38:35 PM,1,10,sapl0054,0023,0023,3148
3041,2022-08-26,2:09:57 PM,1,10,sapl0054,0024,0024,3149
3042,2022-08-27,4:22:14 PM,1,10,sapl0054,0025,0025,3150
3043,2022-11-05,1:44:52 PM,1,10,sapl0054,0026,0026,3151
3044,2022-11-18,4:53:14 PM,1,10,sapl0054,0027,0027,3152
3045,2022-11-18,4:53:20 PM,1,10,sapl0054,0028,0028,3153
3046,2022-11-18,4:53:26 PM,1,10,sapl0054,0029,0029,3154
3047,2022-11-18,4:53:30 PM,1,10,sapl0054,0030,0030,3155
3048,2022-11-18,4:53:36 PM,1,10,sapl0054,0031,0031,3156
3049,2022-11-18,4:54:59 PM,1,10,sapl0054,0032,0032,3157
3050,2022-11-18,4:55:17 PM,1,10,sapl0054,0033,0033,3158
3051,2022-11-18,4:55:27 PM,1,10,sapl0054,0034,0034,3159
3052,2022-11-18,4:55:32 PM,1,10,sapl0054,0035,0035,3160
