Id,SessionId,CompId,FinYearId,ItemDesc,TotalQty,Rate,Discount,POId,Unit
875,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-19)FOR-2010",10.0,80.0,0.0,177,1
876,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-34)FOR-2010",10.0,35.0,0.0,177,1
877,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-03)FOR-2020",16.0,65.0,0.0,177,1
878,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-18)FOR-2020",18.0,15.0,0.0,177,1
879,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-19)FOR-2020",5.0,80.0,0.0,177,1
880,Sapl0005,1,1,"INT. CODE : 501970694, PART NUMBER : SHIM PACK-(SP50-22)FOR-2020",24.0,48.0,0.0,177,1
881,Sapl0005,1,1,DISPATCH TROLLEY OP-90,1.0,1.0,0.0,178,1
882,Sapl0005,1,1,JIG BOOM,1.0,1.0,1.0,179,1
883,Sapl0005,1,1,"INT. CODE : 501970591, PART NUMBER : 4210A-1-21-PLATE",2.0,63500.0,0.0,180,1
884,Sapl0005,1,1,"INT. CODE : 501970591, PART NUMBER : 4210A-1-24-PLATE",2.0,9700.0,0.0,180,1
885,Sapl0005,1,1,"INT. CODE : 501970591, PART NUMBER : 2310A-1-13-WELD ASSY",2.0,28000.0,0.0,180,1
886,Sapl0005,1,1,"INT. CODE : 501970591, PART NUMBER : 2310A-1-14-WELD ASSY",2.0,2600.0,0.0,180,1
887,Sapl0005,1,1,"INT. CODE : 501970591, PART NUMBER : 2310A-1-21-PLATE",2.0,47900.0,0.0,180,1
888,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4225-1-11-WELD MENT",1.0,16659.0,0.0,180,1
889,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2305-1-11-BASE FRAME",1.0,43000.0,0.0,180,1
890,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2305-1-12-WELD MENT",1.0,1500.0,0.0,180,1
891,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2305-1-13-WELD MENT",1.0,1800.0,0.0,180,1
892,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4240-1-12-WELD MENT",1.0,2816.0,0.0,180,1
893,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4240-1-13-WELD MENT",1.0,1100.0,0.0,180,1
894,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4240-1-14-WELD MENT",1.0,1500.0,0.0,180,1
895,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4240-1-15-PLATE",8.0,1050.0,0.0,180,1
896,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 4240-1-21-BRACKET",2.0,815.0,0.0,180,1
897,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-1-11-WELD MENT",2.0,17000.0,0.0,180,1
898,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-2-11-WELD MENT",6.0,4500.0,0.0,180,1
899,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-3-11-WELD MENT",6.0,4200.0,0.0,180,1
900,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-4-11-WELD MENT",6.0,4000.0,0.0,180,1
901,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-5-12-WELD MENT",1.0,2816.0,0.0,180,1
902,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-5-13-WELD MENT",1.0,1100.0,0.0,180,1
903,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-5-14-WELD MENT",1.0,1500.0,0.0,180,1
904,Sapl0005,1,1,"INT. CODE : 501970589, PART NUMBER : 2020-7-11-WELD MENT",2.0,8970.0,0.0,180,1
905,Sapl0005,1,1,"DESIGN, MANUFACTURING, PROVING OF ROBOTIC WELDING FIXTURE FOR SIDE PILLARS",1.0,9500000.0,0.0,181,1
906,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-2307",8.0,65.0,0.0,182,1
907,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-04)For-2307",10.0,65.0,0.0,182,1
908,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-2307",6.0,15.0,0.0,182,1
909,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-01)For-4103",10.0,75.0,0.0,182,1
910,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-4103",12.0,65.0,0.0,182,1
911,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-4103",12.0,18.0,0.0,182,1
912,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-19)For-4103",5.0,80.0,0.0,182,1
913,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-4105",14.0,65.0,0.0,182,1
914,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-4105",10.0,15.0,0.0,182,1
915,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-4105",10.0,48.0,0.0,182,1
916,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-6005",2.0,65.0,0.0,182,1
917,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-6005",10.0,15.0,0.0,182,1
918,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-6005",10.0,48.0,0.0,182,1
919,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-12)For-6011",5.0,72.0,0.0,182,1
920,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-14)For-6011",5.0,75.0,0.0,182,1
921,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-6011",4.0,15.0,0.0,182,1
922,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-19)For-6011",5.0,80.0,0.0,182,1
923,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-6011",16.0,48.0,0.0,182,1
924,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-25)For-6011",2.0,193.0,0.0,182,1
925,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-32)For-6011",10.0,50.0,0.0,182,1
926,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-36)For-6011",10.0,40.0,0.0,182,1
927,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-6012",2.0,65.0,0.0,182,1
928,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-12)For-6012",5.0,72.0,0.0,182,1
930,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-6012",10.0,15.0,0.0,182,1
931,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-19)For-6012",10.0,80.0,0.0,182,1
932,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-6012",14.0,48.0,0.0,182,1
933,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-25)For-6012",4.0,193.0,0.0,182,1
934,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-6001/6003",26.0,65.0,0.0,182,1
935,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-19)For-6001/6003",10.0,80.0,0.0,182,1
936,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-6001/6003",14.0,48.0,0.0,182,1
937,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-02)For-6013/6014",10.0,75.0,0.0,182,1
938,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-6013/6014",24.0,65.0,0.0,182,1
939,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-12)For-6013/6014",8.0,72.0,0.0,182,1
940,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-6013/6014",8.0,15.0,0.0,182,1
941,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-6013/6014",28.0,48.0,0.0,182,1
942,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-25)For-6013/6014",8.0,193.0,0.0,182,1
943,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-25)For-6020_01",10.0,193.0,0.0,182,1
944,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-12)For-6020_01",16.0,72.0,0.0,182,1
945,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-14)For-6020_01",5.0,75.0,0.0,182,1
946,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-6020_01",4.0,15.0,0.0,182,1
947,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-03)For-7110/7310",36.0,65.0,0.0,182,1
948,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-05)For-7110/7310",10.0,48.0,0.0,182,1
949,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-18)For-7110/7310",26.0,15.0,0.0,182,1
950,Sapl0005,1,1,"INT. CODE : 501937404, PART NUMBER : SHIM PACK-(SP50-22)For-7110/7310",26.0,48.0,0.0,182,1
951,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-1525",10.0,65.0,0.0,182,1
952,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-1525",15.0,15.0,0.0,182,1
953,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-04)For-1530",20.0,65.0,0.0,182,1
954,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-1530",20.0,15.0,0.0,182,1
955,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-1530",5.0,80.0,0.0,182,1
956,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-2017",5.0,75.0,0.0,182,1
957,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-2017",5.0,80.0,0.0,182,1
958,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-2315",5.0,65.0,0.0,182,1
959,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-2317",5.0,80.0,0.0,182,1
960,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-2317",5.0,75.0,0.0,182,1
961,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-4003",10.0,65.0,0.0,182,1
962,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-4003",15.0,15.0,0.0,182,1
963,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-4010",5.0,15.0,0.0,182,1
964,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-12)For-4010",5.0,75.0,0.0,182,1
965,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-25)For-4010",4.0,193.0,0.0,182,1
966,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-4015",20.0,65.0,0.0,182,1
967,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-12)For-4015",5.0,72.0,0.0,182,1
968,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-4015",10.0,15.0,0.0,182,1
969,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-25)For-4015",4.0,193.0,0.0,182,1
970,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-4020",10.0,75.0,0.0,182,1
971,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-4030",15.0,75.0,0.0,182,1
972,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-4030",20.0,65.0,0.0,182,1
973,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-04)For-4030",10.0,65.0,0.0,182,1
974,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-4030",10.0,18.0,0.0,182,1
975,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-4217",5.0,80.0,0.0,182,1
976,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-4217",5.0,75.0,0.0,182,1
977,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-5135",20.0,65.0,0.0,182,1
978,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-16)For-5135",6.0,92.0,0.0,182,1
979,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-5135",10.0,15.0,0.0,182,1
980,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-2310A",50.0,65.0,0.0,182,1
981,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-04)For-2310A",10.0,65.0,0.0,182,1
982,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-2310A",100.0,15.0,0.0,182,1
983,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-2310A",15.0,80.0,0.0,182,1
984,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-4210A",5.0,65.0,0.0,182,1
985,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-4210A",8.0,15.0,0.0,182,1
986,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-03)For-5110/5510",45.0,65.0,0.0,182,1
987,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-18)For-5110/5510",35.0,18.0,0.0,182,1
988,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-01)For-5137/5537",5.0,75.0,0.0,182,1
989,Sapl0005,1,1,"INT. CODE : 501929064, PART NUMBER : SHIM PACK-(SP50-19)For-5137/5537",5.0,80.0,0.0,182,1
990,Sapl0005,1,1,"PART NUMBER : N78PANELTHRMAL, DESCRIPTION : WIRING MATERIAL TO INTERFACE OPTO MODULES WITH TRANSDUCER IN TRANSDUCER PANEL",1.0,109790.37,0.0,172,16
991,Sapl0005,1,1,"PART NUMBER : N78PANELTHRMAL, DESCRIPTION : WIRING MATERIAL FOR MAIN CONTROL PANEL OPTO MODULES INTERFACE",1.0,311014.12,0.0,172,16
992,Sapl0005,1,1,"PART NUMBER : N78PANELTHRMAL, DESCRIPTION : JIG BOOM PANEL TO ROUTE CABLES & HOSES FROM ENGINE TO OPTO MODULE IN TEST CELL",1.0,325000.0,0.0,172,16
993,Sapl0005,1,1,"INT. CODE : 501982351, PART NUMBER : RMV.100.100.-(VCXXX9999014961)",4.0,3900.0,0.0,183,1
994,Sapl0005,1,1,"INT. CODE : 501982351, PART NUMBER : RMV.100.100.-(VCXXX9999014962)",4.0,3900.0,0.0,183,1
995,Sapl0005,1,1,"INT. CODE : 501982351, PART NUMBER : RMV.100.100.-(VCXXX0000117230)",12.0,3900.0,0.0,183,1
996,Sapl0005,1,1,"ITEM NO. : 0010, MATL. DESCRIPTION : AIR COMPRESSOR AS19 O/P30-35L/MIN 240V HESNG MF000000",1.0,45000.0,0.0,184,16
997,Sapl0005,1,1,"INT. CODE : 501988644, PART NUMBER : 4230-1-11-BASE FRAME",1.0,68170.0,0.0,185,1
998,Sapl0005,1,1,"9- Overhead Rail, Type C-63, Item no. 601100100000630a, Load Capacity-400 kg, Weight - 6.53 kg/m, With Mounting Accessories (Channel support & angle stopper), Make Slido",5.0,2840.0,0.0,186,3
999,Sapl0005,1,1,BWF for Frt  Wall Assly-stn10 - 13F483,1.0,970000.0,0.0,187,1
1000,Sapl0005,1,1,BWF for Frt  Wall Assly-stn10 - 13F484,1.0,630000.0,0.0,187,1
1001,Sapl0005,1,1,BWF for Front  flr Assly-stn10 - 13F485,1.0,720000.0,0.0,187,1
1002,Sapl0005,1,1,SWF Fent flr Asly - 14F567,1.0,610000.0,0.0,187,1
1003,Sapl0005,1,1,BWF for Front flr Assly-stn30 - 13F487,1.0,540000.0,0.0,187,1
1004,Sapl0005,1,1,BWF for Back Pnl. Assembly - 14F556,1.0,530000.0,0.0,187,1
1005,Sapl0005,1,1,BWF Body side otr sasly L - stn20-13F463,1.0,680000.0,0.0,187,1
1006,Sapl0005,1,1,BWF Body side otr sasly R - stn20 13F466,1.0,680000.0,0.0,187,1
1007,Sapl0005,1,1,STATION 0,1.0,1.0,0.0,188,1
1008,Sapl0005,1,1,00010 MT45011100000198 CROSS RAIL C63 SPAN,36.0,2200.0,0.0,189,3
1009,Sapl0005,1,1,00020 MT45011100000199 TROLLEY SETS FOR GUN HANGING,16.0,5625.0,0.0,189,16
1010,Sapl0005,1,1,00030 MT45015100001044 LONG RAILS C 63 SPAN,78.0,2200.0,0.0,189,3
1011,Sapl0005,1,1,SA 40,1.0,1.0,0.0,190,1
1012,Sapl0005,1,1,5100049573/ LONG RAIL C-63 WITH CLAMP,24.0,2000.0,0.0,191,3
1013,Sapl0005,1,1,"5100020560/ CABLE TROLLEY FOR 63 MM
CHANNEL",20.0,540.0,0.0,191,26
1014,Sapl0005,1,1,MT45011100000199TROLLEY SETS FOR GUN HANGING,5.0,5625.0,0.0,192,16
1015,Sapl0005,1,1,BWF for Front flr Assly-stn10 - 13F485,1.0,720000.0,0.0,193,1
1016,Sapl0005,1,1,"Part No : G04 ECA 10 01 11 M, Description : M/CED BASE ECA 10 01 11 18F208",2.0,14500.0,1.0,193,16
1017,Sapl0005,1,1,BWF for Back Pnl. Assembly - 14F556,1.0,530000.0,0.0,194,1
1018,Sapl0005,1,1,BWF Body side otr sasly L - stn20-14F467,1.0,1.0,1.0,194,1
1019,Sapl0005,1,1,BWF Body side otr sasly L - stn20-13F463,1.0,680000.0,0.0,195,1
1020,Sapl0005,1,1,"INT. CODE : 502050659, PART NUMBER : 5102-ET-MFL-03-00-TROLLEY",4.0,45200.0,0.0,196,1
1021,Sapl0005,1,1,"OVERHEAD RAIL, TYPE C75, ITEM NO.-8006 000 00 0 0 0010 0, LOAD CAPACITY-800KG, WEIGHT - 8.67 KG/M, WITH MOUNTING ACCESSORIES(CHANNEL SUPPORT & ANGLE STOPPER) MAKE SLIDO",5.0,3640.0,0.0,197,3
1022,Sapl0005,1,1,CABLE TROLLEY TO SUIT C-75 RAIL,5.0,1000.0,0.0,197,1
1023,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-15-STRUCTURE",4.0,6089.0,0.0,198,1
1024,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-17-STRUCTURE",4.0,6089.0,0.0,198,1
1025,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-20-STRUCTURE",2.0,6875.0,0.0,198,1
1026,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-23-STRUCTURE",2.0,10417.0,0.0,198,1
1027,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-25-WELD MENT",2.0,9550.0,0.0,198,1
1028,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-26-WELD MENT",8.0,4538.0,0.0,198,1
1029,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-27-WELD MENT",3.0,7469.0,0.0,198,1
1030,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-28-WELD MENT",2.0,14189.0,0.0,198,1
1031,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-29-WELD MENT",2.0,3465.0,0.0,198,1
1032,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-41-SENSOR BRACKET",64.0,30.0,0.0,198,1
1033,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-42-PLATE",9.0,13800.0,0.0,198,1
1034,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-43-PLATE",36.0,450.0,0.0,198,1
1035,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-44-SENSOR BRACKET",16.0,64.0,0.0,198,1
1036,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-45-PLATE",1.0,6275.0,0.0,198,1
1037,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-46-PLATE",1.0,800.0,0.0,198,1
1038,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-47-PLATE",1.0,2345.0,0.0,198,1
1039,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-48-BLOCK",4.0,189.0,0.0,198,1
1040,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-49-PLATE",1.0,13350.0,0.0,198,1
1041,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-50-PLATE",1.0,13350.0,0.0,198,1
1042,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-51-PLATE",1.0,800.0,0.0,198,1
1043,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-52-PLATE",1.0,14117.0,0.0,198,1
1044,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-53-PLATE",1.0,800.0,0.0,198,1
1045,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-54-PLATE",1.0,12220.0,0.0,198,1
1046,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-55-SPACER",1.0,5615.0,0.0,198,1
1047,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-56-PLATE",1.0,800.0,0.0,198,1
1048,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-57-PLATE",1.0,13705.0,0.0,198,1
1049,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-58-SPACER",1.0,3600.0,0.0,198,1
1050,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-59-PLATE",1.0,748.0,0.0,198,1
1051,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-60-WELD MENT",1.0,935.0,0.0,198,1
1052,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-61-PLATE",1.0,121.0,0.0,198,1
1053,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-62-WELD MENT",1.0,270.0,0.0,198,1
1054,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-1-63-SPACER",1.0,70.0,0.0,198,1
1055,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-2-11-WELD MENT",1.0,20000.0,0.0,198,1
1056,Sapl0005,1,1,"INT. CODE : 502050658, PART NUMBER : 6020_02-2-12-WELD MENT",2.0,165.0,0.0,198,1
1057,Sapl0005,1,1,LONG RAIL C63 (12.2M X 2NOS. = 24.40M),24.4,1725.0,0.0,199,3
1058,Sapl0005,1,1,CROSS RAIL C63 (2.5M X 13NOS. =32.50M),32.5,1725.0,0.0,199,3
1059,Sapl0005,1,1,TROLLEY SET FOR C63 SECTIONS RAILS,16.0,6000.0,0.0,199,16
1060,Sapl0005,1,1,LONG RAIL C63(8.2M X 2NOS.=16.40M),16.4,1725.0,0.0,199,3
1061,Sapl0005,1,1,LONG RAIL C63(4.2M X 2NOS=8.4M),8.4,1725.0,0.0,199,3
1062,Sapl0005,1,1,LONG RAIL C63( 4.3M X 2NOS.=8.6M),8.6,1725.0,0.0,199,3
1063,Sapl0005,1,1,CROSS RAILC63 (2M X1NO.=2M),2.0,1725.0,0.0,199,3
1064,Sapl0005,1,1,LONG RAIL C63(6.5M X 2NO. =13M),13.0,1725.0,0.0,199,3
1065,Sapl0005,1,1,CROSS RAIL C63(1.9M X 2NO= 3.8M),3.8,1725.0,0.0,199,3
1066,Sapl0005,1,1,HC3050NH CAP.500KGSX5MTR LI,3.0,43750.0,0.0,200,1
1067,Sapl0005,1,1,"Item Code : LONG RAIL C-75, Item Description : SLIDO LONG RAIL C-75",29.0,2031.25,0.0,201,3
1068,Sapl0005,1,1,"Item Code : CROSS RAIL C-75, Item Description : SLIDO CROSS RAIL C-75",6.6,2031.25,0.0,201,3
1069,Sapl0005,1,1,"Item Code : TELESCOPIC RAIL C-75, Item Description : SLIDO TELESCOPIC RAIL C-75",6.0,2031.25,0.0,201,3
1070,Sapl0005,1,1,"Item Code : C-75 TROLLEY SET, Item Description : TELESCOPIC TROLLEY SET C-75",2.0,8000.0,0.0,201,1
1071,Sapl0005,1,1,TRANSDUCER PANEL LABOR CHARGES,1.0,25000.0,0.0,202,1
1072,Sapl0005,1,1,JIG BOOM WIRING WORK INSTALLATION CHARGES,1.0,50000.0,0.0,202,1
1073,Sapl0005,1,1,"Part Number : SERVICE-SER, Description : Rail Replcement For UK-40",3.0,10000.0,0.0,203,16
1074,Sapl0005,1,1,CHECKING FIXTURE FOR 66100,1.0,675000.0,0.0,204,16
1075,Sapl0005,1,1,MANUAL WELDING FIXTURE FOR 66100,1.0,1150000.0,0.0,204,16
1076,Sapl0005,1,1,MID FLOOR RESPOT FIXTURE,1.0,725000.0,0.0,204,16
1077,Sapl0005,1,1,"CONTROL PANEL BOX WITH BOTTOM CONNECTION  GLYCERENE GAUGES,TWO  STAGE NH3",8.0,7431.0,0.0,205,1
1078,Sapl0005,1,1,"CONTROL PANEL BOX WITH BOTTOM CONNECTION  GLYCERENE GAUGES,TWO  STAGE NH3",2.0,7431.0,0.0,205,1
1079,Sapl0005,1,1,"CONTROL PANEL BOX WITH BOTTOM CONNECTION  GLYCERENE GAUGES,SINGLE STAGE NH3",17.0,6060.0,0.0,206,1
