Id,Present,Absent,LateIn,HalfDay,Sunday,Coff,PL,OverTimeHrs,OverTimeRate,Installment,MobileExeAmt,Addition,Remarks1,Deduction,Remarks2,MId
1128,26.0,1.0,0.0,0.0,2.0,0.0,0.0,64.0,30.85,0.0,0.0,1200.0,Incentive,0.0,,1128
1129,20.0,7.5,0.0,0.5,2.0,0.0,0.0,59.0,35.89,0.0,0.0,1200.0,Incentive,0.0,,1129
1130,19.0,7.5,0.0,0.5,1.0,0.0,3.0,26.0,32.26,0.0,0.0,1200.0,Incentive,1000.0,Adv.,1130
1131,25.0,2.0,0.0,1.0,0.0,0.0,0.0,68.0,33.47,0.0,0.0,1200.0,Incentive,0.0,,1131
1132,22.0,5.0,0.0,0.0,0.0,0.0,0.0,56.0,25.2,0.0,0.0,1200.0,Incentive,0.0,,1132
1133,25.0,2.0,0.0,0.0,2.0,0.0,2.0,71.5,30.38,0.0,0.0,1200.0,Incentive,0.0,,1133
1134,24.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,763.0,Advance,1134
1135,24.0,2.5,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,166.0,0.0,,0.0,,1135
1136,25.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1136
1137,24.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,129.0,Advance,1137
1138,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1138
1139,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1139
1140,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1140
1141,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1141
1142,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1142
1143,25.0,1.5,0.0,0.5,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1143
1144,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1144
1145,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1145
1146,26.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1146
1147,25.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1147
1148,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1148
1149,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70496.0,adv.,1149
1150,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,,2230.0,B.N.Loan,1150
1151,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,,0.0,,1151
1152,23.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1152
1153,24.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1153
1154,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1154
1155,24.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,,0.0,,1155
1156,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,121.0,0.0,,2100.0,,1156
1157,25.0,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,1870.0,103.0,0.0,,0.0,,1157
1158,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,,1158
1159,26.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,173.0,0.0,,0.0,,1159
1160,24.0,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,,0.0,,1160
1161,25.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1161
1162,19.0,8.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,,0.0,,1162
1163,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,,0.0,,1163
1164,8.5,21.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,,0.0,,1164
1165,25.0,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,840.0,0.0,0.0,,0.0,,1165
1166,15.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1166
1167,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,335.0,Last Month 1 P/L Mistek,0.0,,1167
1168,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,,126.0,Mobile Bill,1168
1169,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1169
1170,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1170
1171,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1171
1172,27.0,0.0,0.0,0.0,2.0,0.0,0.0,81.05,28.91,0.0,0.0,0.0,,0.0,,1172
1173,25.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123.0,Mobile Bill,1173
1175,11.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3182.5,0.0,0.0,,417.0,Mobile Bill,1175
1176,11.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,34.27,0.0,0.0,0.0,,0.0,,1176
1177,16.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,24.19,0.0,0.0,0.0,,0.0,,1177
1178,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,Mobile Bill ,1178
1179,22.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,141.0,Mobile Bill ,1179
1180,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.5,0.0,0.0,,0.0,,1180
1181,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1181
1182,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1182
1183,24.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1183
1184,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1184
1185,20.0,6.5,0.0,0.5,1.0,0.0,0.0,35.5,38.66,0.0,0.0,1115.0,,856.5,Mobile Bill & Vehical Adv.,1185
1186,25.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,36.67,0.0,0.0,0.0,,0.0,,1186
1187,25.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,36.69,0.0,0.0,0.0,,0.0,,1187
1188,24.0,2.0,0.0,0.0,1.0,0.0,2.0,29.0,24.19,0.0,0.0,0.0,,0.0,,1188
1189,21.0,4.5,0.0,0.5,0.0,0.0,3.0,9.5,28.43,0.0,0.0,0.0,,0.0,,1189
1190,24.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,30.24,0.0,0.0,0.0,,0.0,,1190
1191,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,Mobile Bill,1191
1193,24.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1193
1194,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,149.0,Mobile Bill,1194
1195,21.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,112.0,Mobile Bill,1195
1196,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1196
1197,14.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1197
1198,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1198
1199,19.0,7.5,0.0,0.5,1.0,0.0,7.0,0.0,0.0,3182.0,0.0,0.0,,281.0,Mobile Bill,1199
1200,23.0,3.0,0.0,0.0,0.0,0.0,3.0,40.0,33.87,0.0,0.0,0.0,,0.0,,1200
1201,25.0,0.5,0.0,0.5,1.0,0.0,0.0,21.0,26.61,0.0,0.0,0.0,,0.0,-,1201
1202,24.0,2.0,0.0,0.0,0.0,0.0,1.0,28.0,27.42,0.0,0.0,0.0,,0.0,,1202
1203,25.0,1.0,0.0,0.0,1.0,0.0,0.0,41.5,28.23,0.0,0.0,0.0,,0.0,,1203
1204,25.0,1.0,0.0,2.0,0.0,0.0,0.0,64.0,33.06,0.0,0.0,0.0,,0.0,,1204
1205,26.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,26.41,0.0,0.0,0.0,,534.0,Vehical Emi,1205
1206,23.0,2.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,130.0,,592.0,Advance,1206
1207,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,88.0,Mobile bill,1207
1208,13.0,13.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1208
1209,8.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1209
1210,23.0,2.5,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,Mobile Bill,1210
1211,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,Last Month 1 Day Salary Mistek,0.0,,1211
1212,22.0,4.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1212
1213,9.0,20.5,0.0,0.5,0.0,0.0,0.0,0.0,32.26,0.0,0.0,0.0,,0.0,,1213
1214,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1214
1215,24.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1215
1216,23.0,3.0,0.0,0.0,0.0,0.0,0.0,20.5,41.58,0.0,0.0,0.0,,1315.0,Mobile Bill,1216
1217,25.0,0.5,0.0,0.0,0.0,0.0,0.5,26.0,48.39,0.0,0.0,0.0,,80.0,Mobile Bill,1217
1218,24.0,2.0,0.0,0.0,1.0,0.0,0.0,20.5,37.9,0.0,0.0,0.0,,0.0,,1218
1219,24.0,1.5,0.0,0.5,0.0,0.0,0.0,14.0,30.65,0.0,0.0,0.0,,0.0,,1219
1220,24.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3005.0,Att.Bonus For jully 13,0.0,,1220
1221,19.0,6.5,0.0,0.5,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1221
1222,24.0,1.5,0.0,0.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1222
1223,23.0,2.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1223
1224,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1224
1225,25.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1225
1226,25.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1226
1227,24.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1227
1228,18.0,9.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1228
1229,25.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,,1229
1230,21.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1230
1231,25.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1231
1232,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1232
1233,22.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1233
1234,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1234
1235,24.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1235
1236,25.0,1.0,0.0,0.0,2.0,0.0,0.0,57.5,53.18,4681.5,0.0,0.0,,0.0,,1236
1237,25.0,1.0,0.0,0.0,3.0,0.0,0.0,68.0,48.39,3011.5,0.0,0.0,,1699.0,Advance & Mobile Bill ,1237
1238,22.0,4.0,0.0,1.0,0.0,0.0,0.0,50.5,31.7,534.0,0.0,0.0,,0.0,,1238
1239,26.0,0.0,0.0,0.0,2.0,0.0,0.0,86.0,39.92,0.0,0.0,0.0,,0.0,,1239
1240,18.0,9.0,0.0,0.0,0.0,0.0,4.0,10.0,43.64,840.0,0.0,0.0,,0.0,,1240
1241,25.0,1.0,0.0,0.0,2.0,0.0,0.0,58.0,28.59,0.0,0.0,0.0,,0.0,,1241
1242,25.0,0.5,0.0,0.5,3.0,0.0,0.0,70.0,33.87,0.0,0.0,0.0,,0.0,,1242
1243,25.0,1.0,0.0,0.0,0.0,0.0,1.0,77.0,37.8,0.0,0.0,0.0,,0.0,,1243
1244,23.0,3.0,0.0,0.0,2.0,0.0,0.0,84.5,49.8,0.0,0.0,0.0,,0.0,,1244
1245,25.0,0.5,0.0,0.5,3.0,0.0,0.0,85.0,32.26,0.0,0.0,0.0,,500.0,Advance,1245
1246,25.0,0.5,0.0,0.5,1.0,0.0,0.0,51.5,32.26,0.0,0.0,0.0,,0.0,,1246
1247,26.0,0.0,0.0,0.0,1.0,0.0,0.0,73.5,33.57,0.0,0.0,0.0,,0.0,,1247
1248,24.0,2.0,0.0,0.0,1.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,,0.0,,1248
1249,24.0,2.0,0.0,0.0,0.0,0.0,1.0,60.0,30.85,0.0,0.0,0.0,,0.0,,1249
1250,24.0,2.0,0.0,0.0,0.0,0.0,0.0,35.5,30.34,0.0,0.0,0.0,,0.0,,1250
1251,25.0,1.0,0.0,0.0,2.0,0.0,1.0,64.0,35.89,0.0,0.0,0.0,,0.0,,1251
1252,24.0,1.5,0.0,0.0,3.0,0.0,0.0,69.5,32.26,0.0,0.0,0.0,,1000.0,Advance,1252
1253,25.0,1.0,0.0,0.0,2.0,0.0,0.0,72.0,33.47,0.0,0.0,0.0,,0.0,,1253
1254,24.0,2.0,0.0,0.0,1.0,0.0,2.0,70.0,25.2,0.0,0.0,234.0,Last Month Mistek In O.T.,0.0,-,1254
1255,26.0,0.0,0.0,0.0,3.0,0.0,0.0,74.5,30.38,0.0,0.0,0.0,,0.0,,1255
1256,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,,2230.0,Advance & Mobile Bill,1256
1257,24.0,1.5,0.0,0.5,1.0,0.0,1.5,0.0,0.0,0.0,9.0,0.0,,0.0,,1257
1258,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1258
1259,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1259
1260,24.0,1.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,,1260
1261,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89.0,Mobile Bill,1261
1262,25.0,0.5,0.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,2170.0,Mobile Bill & Vehical Adv.,1262
1263,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,0.0,0.0,,118.0,Mobile Bill,1263
1264,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,Mobile Bill,1264
1265,24.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,190.0,Mobile Bill,1265
1266,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1640.0,Last Month A.b. & 1/2 Day Salary,101.0,Mobile Bill,1266
1267,25.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1267
1268,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1268
1269,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,,0.0,,1269
1270,22.0,3.5,0.0,0.5,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,,25.0,Mobile Bill,1270
1271,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,629.0,Mobile Bill,1271
1272,25.0,0.5,0.0,0.5,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,124.0,mobile bill,1272
1273,21.0,4.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1273
1274,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1274
1275,22.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1275
1276,24.0,1.5,0.0,0.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,93.0,MOBILE BILL,1276
1277,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,Last Month Mistek,0.0,,1277
1278,25.0,1.0,0.0,0.0,3.0,0.0,1.0,62.0,28.91,0.0,0.0,0.0,,0.0,,1278
1282,18.0,5.5,1.0,0.5,0.0,2.0,3.5,0.0,0.0,0.0,13.0,0.0,,0.0,,1282
1283,18.0,6.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,,5884.0,T.D.S.Deduction,1283
1284,16.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1284
1285,26.0,1.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1285
1286,19.0,5.5,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,,0.0,,1286
1287,23.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,631.5,0.0,0.0,,0.0,,1287
1288,23.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,130.0,0.0,,0.0,,1288
1289,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1289
1290,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1290
1291,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,,1291
1292,23.0,3.5,0.0,0.5,0.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,,0.0,,1292
1293,23.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,8.0,0.0,,100.0,Contribution For Manoj Shinde,1293
1294,23.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1294
1295,23.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1295
1296,19.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1296
1298,21.0,4.0,0.0,0.0,0.0,0.0,1.0,24.0,38.66,681.5,299.0,0.0,,0.0,,1298
1299,24.0,0.5,0.0,0.5,1.0,0.0,0.0,42.5,36.67,0.0,0.0,0.0,,0.0,,1299
1300,23.0,2.0,0.0,0.0,0.0,0.0,0.0,44.5,36.69,0.0,0.0,0.0,,0.0,,1300
1302,22.0,3.0,0.0,0.0,2.0,0.0,0.0,43.5,26.21,0.0,0.0,0.0,,0.0,,1302
1303,24.0,1.0,0.0,0.0,0.0,0.0,0.0,27.5,28.43,0.0,0.0,0.0,,1017.0,Advance,1303
1304,21.0,4.0,0.0,0.0,0.0,0.0,0.0,24.5,30.24,0.0,0.0,0.0,,0.0,,1304
1305,23.0,1.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,,0.0,,1305
1306,21.0,3.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,,0.0,,1306
1307,24.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,232.0,0.0,,0.0,,1307
1308,6.0,21.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,319.0,0.0,,0.0,,1308
1309,23.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1309
1310,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,,0.0,,1310
1312,19.0,7.5,0.0,0.5,0.5,4.0,3.5,0.0,0.0,0.0,440.0,0.0,,2250.0,Adv.Con.For Tanaji,1312
1313,13.0,11.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,978.0,0.0,,0.0,,1313
1314,22.0,3.5,0.0,0.5,2.5,3.0,0.0,0.0,0.0,0.0,323.0,460.0,Last Month 1 Day Mistek,0.0,,1314
1315,23.0,3.5,0.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,328.0,0.0,,715.0,Adv.,1315
1317,10.0,16.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,908.0,0.0,,400.0,Contri.For Manoj & Gawade,1317
1318,20.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1508.0,0.0,,0.0,,1318
1319,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1319
1320,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1320
1321,24.0,0.5,0.0,0.5,3.0,0.5,0.0,0.0,0.0,3182.0,352.0,0.0,,0.0,,1321
1322,24.0,1.0,0.0,0.0,3.0,0.0,1.0,69.0,33.87,0.0,0.0,0.0,,120.0,Adv.,1322
1323,22.0,3.0,0.0,0.0,4.0,0.0,0.0,53.5,26.61,0.0,0.0,0.0,,0.0,,1323
1324,21.0,3.5,0.0,0.5,2.0,0.0,0.0,47.0,27.42,0.0,0.0,0.0,,0.0,,1324
1325,23.0,2.0,0.0,0.0,3.0,0.0,0.0,92.5,28.23,0.0,0.0,0.0,,0.0,,1325
1326,23.0,2.0,0.0,0.0,3.0,0.0,0.0,63.0,33.06,0.0,0.0,0.0,,0.0,,1326
1327,24.0,1.0,0.0,0.0,4.0,0.0,0.0,91.5,26.41,534.0,0.0,0.0,,0.0,,1327
1328,22.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,34.27,0.0,0.0,0.0,,0.0,,1328
1330,19.0,6.5,0.0,0.5,0.0,1.0,0.0,0.0,34.27,0.0,0.0,0.0,,0.0,,1330
1331,21.0,3.5,0.0,0.5,1.0,0.0,0.0,41.5,24.19,0.0,0.0,0.0,,0.0,,1331
1332,21.0,4.5,0.0,0.5,2.0,0.0,3.0,44.0,26.21,0.0,0.0,0.0,,0.0,,1332
1333,24.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1333
1334,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.0,0.0,,0.0,,1334
1335,21.0,3.5,0.0,0.5,0.5,0.0,3.5,0.0,0.0,0.0,359.0,0.0,,0.0,,1335
1336,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,1336
1338,18.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,81.0,172.0,Last Month 1/2 Day Mistek,0.0,,1338
1339,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1339
1342,21.0,2.5,0.0,0.5,0.0,1.0,1.5,0.0,0.0,0.0,87.0,87.0,Mobile Bill,0.0,,1342
1343,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,,0.0,,1343
1344,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,,200.0,Contri. For Tanaji ,1344
1345,24.0,2.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1345
1346,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,,0.0,,1346
1347,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,,0.0,,1347
1348,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1348
1349,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,,0.0,,1349
1350,23.0,2.5,0.0,0.5,2.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,,0.0,,1350
1351,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,390.0,,1351
1352,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,,0.0,,1352
1353,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,,0.0,,1353
1354,25.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,144.0,390.0,Last Month A.B. 0.5% Diff.,0.0,,1354
1355,19.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,104.0,0.0,,200.0,Contri. For Gawade,1355
1356,23.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,431.0,0.0,,100.0,"Contri For Manoj
",1356
1358,21.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1358
1359,22.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1359
1360,22.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1360
1361,25.0,1.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,500.0,Contri. For Tanaji,1361
1362,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,250.0,Contri For Tanaji,1362
1363,25.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Contri For Tanaji,1363
