Id,SysDate,SysTime,CompId,FinYearId,SessionId,MRNNo
2868,2020-07-17,10:31:07 AM,1,7,sapl0312,0175
2869,2020-09-04,10:51:46 AM,1,8,sapl0191,0001
2870,2020-09-17,9:48:23 AM,1,8,Sapl0054,0002
2871,2020-09-17,1:49:28 PM,1,8,Sapl0054,0003
2872,2020-09-17,2:07:07 PM,1,8,Sapl0054,0004
2873,2020-09-18,1:53:06 PM,1,8,SAPL0287,0005
2874,2020-09-18,4:32:47 PM,1,8,sapl0287,0006
2875,2020-09-19,9:09:46 AM,1,8,sapl0287,0007
2876,2020-09-19,4:37:10 PM,1,8,sapl0287,0008
2877,2020-09-21,1:23:57 PM,1,8,sapl0287,0009
2878,2020-09-24,9:02:08 AM,1,8,sapl0287,0010
2879,2020-09-24,9:29:38 AM,1,8,sapl0287,0011
2880,2020-09-24,1:44:54 PM,1,8,sapl0287,0012
2881,2020-09-24,1:55:55 PM,1,8,sapl0287,0013
2882,2020-09-24,2:57:56 PM,1,8,sapl0287,0014
2883,2020-09-24,3:39:14 PM,1,8,sapl0287,0015
2884,2020-09-25,9:07:12 AM,1,8,sapl0287,0016
2885,2020-09-25,9:16:38 AM,1,8,sapl0287,0017
2886,2020-09-25,4:19:33 PM,1,8,sapl0287,0018
2887,2020-10-20,2:20:44 PM,1,8,Sapl0297,0019
2888,2020-10-20,2:46:04 PM,1,8,Sapl0297,0020
2889,2020-10-20,3:57:12 PM,1,8,Sapl0297,0021
2890,2020-11-30,11:56:16 AM,1,8,Sapl0054,0022
2891,2020-11-30,12:06:18 PM,1,8,Sapl0054,0023
2892,2020-12-02,12:16:49 PM,1,8,sapl0312,0024
2893,2020-12-02,12:26:39 PM,1,8,sapl0312,0025
2894,2020-12-02,2:08:45 PM,1,8,sapl0312,0026
2895,2020-12-02,2:35:03 PM,1,8,sapl0312,0027
2896,2020-12-02,2:56:27 PM,1,8,sapl0312,0028
2897,2020-12-03,2:16:51 PM,1,8,sapl0312,0029
2898,2020-12-14,11:41:26 AM,1,8,sapl0066,0030
2899,2020-12-19,2:29:15 PM,1,8,Sapl0219,0031
2900,2020-12-21,12:00:02 PM,1,8,sapl0066,0032
2901,2020-12-21,1:37:52 PM,1,8,sapl0066,0033
2902,2020-12-21,1:39:24 PM,1,8,sapl0066,0034
2903,2020-12-23,10:05:31 AM,1,8,sapl0066,0035
2904,2020-12-28,2:44:15 PM,1,8,SAPL0066,0036
2905,2020-12-28,2:48:01 PM,1,8,SAPL0066,0037
2906,2020-12-28,2:50:04 PM,1,8,SAPL0066,0038
2907,2021-01-27,11:54:07 AM,1,8,sapl0054,0039
2908,2021-01-28,9:35:29 AM,1,8,Sapl0054,0040
2909,2021-02-10,4:04:05 PM,1,8,Sapl0054,0041
2910,2021-02-10,4:47:30 PM,1,8,Sapl0054,0042
2911,2021-10-24,1:59:11 PM,1,9,sapl0054,0001
2912,2021-10-24,4:08:23 PM,1,9,sapl0054,0002
2913,2021-10-24,5:13:53 PM,1,9,sapl0054,0003
2914,2021-10-24,5:16:07 PM,1,9,sapl0054,0004
2915,2021-10-24,5:18:32 PM,1,9,sapl0054,0005
2916,2021-10-25,2:07:42 PM,1,9,sapl0054,0006
2917,2021-10-25,5:15:13 PM,1,9,sapl0054,0007
2918,2021-10-26,1:16:18 PM,1,9,sapl0054,0008
2919,2021-10-26,1:18:14 PM,1,9,sapl0054,0009
2920,2021-10-26,1:22:24 PM,1,9,sapl0054,0010
2921,2021-10-26,1:35:50 PM,1,9,sapl0054,0011
2922,2021-10-26,1:37:21 PM,1,9,sapl0054,0012
2923,2021-10-26,1:47:25 PM,1,9,sapl0054,0013
2924,2021-10-26,1:54:13 PM,1,9,sapl0054,0014
2925,2021-10-26,1:54:29 PM,1,9,sapl0054,0015
2926,2021-10-26,1:58:53 PM,1,9,sapl0054,0016
2927,2021-10-26,1:59:06 PM,1,9,sapl0054,0017
2928,2021-10-26,2:09:40 PM,1,9,sapl0054,0018
2929,2021-10-27,10:23:14 AM,1,9,sapl0054,0019
2930,2021-10-27,10:24:18 AM,1,9,sapl0054,0020
2931,2021-10-27,10:28:50 AM,1,9,sapl0054,0021
2932,2021-10-27,10:31:00 AM,1,9,sapl0054,0022
2933,2021-10-27,10:31:11 AM,1,9,sapl0054,0023
2934,2021-11-09,3:49:25 PM,1,9,sapl0054,0024
2935,2021-11-16,8:55:33 AM,1,9,sapl0054,0025
2936,2021-11-16,9:00:15 AM,1,9,sapl0054,0026
2937,2021-11-16,9:08:35 AM,1,9,sapl0054,0027
2938,2021-11-16,9:08:57 AM,1,9,sapl0054,0028
2939,2021-11-16,9:31:11 AM,1,9,Sapl0054,0029
2940,2021-11-16,9:32:03 AM,1,9,Sapl0054,0030
2941,2021-11-16,9:32:58 AM,1,9,Sapl0054,0031
2942,2021-11-16,9:33:59 AM,1,9,Sapl0054,0032
2943,2021-11-16,9:39:00 AM,1,9,Sapl0054,0033
2944,2021-11-16,9:47:31 AM,1,9,Sapl0054,0034
2945,2021-12-05,10:41:43 AM,1,9,Sapl0054,0035
2947,2022-01-04,5:13:46 PM,1,9,sapl0054,0036
2948,2022-01-04,5:14:31 PM,1,9,sapl0054,0037
2949,2022-01-04,5:37:12 PM,1,9,sapl0054,0038
2950,2022-01-04,5:37:35 PM,1,9,sapl0054,0039
2951,2022-01-04,5:37:49 PM,1,9,sapl0054,0040
2952,2022-01-04,5:39:07 PM,1,9,sapl0054,0041
2953,2022-01-04,5:40:55 PM,1,9,sapl0054,0042
2954,2022-01-04,5:41:36 PM,1,9,sapl0054,0043
2955,2022-01-04,5:42:11 PM,1,9,sapl0054,0044
2956,2022-01-04,5:42:22 PM,1,9,sapl0054,0045
2957,2022-01-04,5:43:05 PM,1,9,sapl0054,0046
2958,2022-01-04,5:43:20 PM,1,9,sapl0054,0047
2959,2022-01-04,5:46:27 PM,1,9,sapl0054,0048
2960,2022-01-04,5:48:32 PM,1,9,sapl0054,0049
2961,2022-01-04,5:50:15 PM,1,9,sapl0054,0050
2962,2022-01-04,5:51:53 PM,1,9,sapl0054,0051
2963,2022-01-04,5:54:58 PM,1,9,sapl0054,0052
2964,2022-01-30,3:49:12 PM,1,9,sapl0001,0053
2965,2022-01-31,10:26:39 AM,1,9,sapl0326,0054
2966,2022-01-31,11:14:43 AM,1,9,sapl0326,0055
2967,2022-01-31,11:50:07 AM,1,9,sapl0326,0056
2968,2022-01-31,2:32:29 PM,1,9,sapl0326,0057
2969,2022-01-31,3:25:28 PM,1,9,sapl0326,0058
2970,2022-02-12,8:31:15 AM,1,9,sapl0348,0059
2971,2022-02-13,10:28:19 AM,1,9,Sapl0054,0060
2972,2022-02-13,10:41:42 AM,1,9,Sapl0054,0061
2973,2022-02-13,11:01:45 AM,1,9,Sapl0054,0062
2974,2022-02-19,10:24:26 AM,1,9,sapl0054,0063
2975,2022-02-19,10:52:20 AM,1,9,sapl0054,0064
2976,2022-02-19,11:21:09 AM,1,9,sapl0054,0065
2977,2022-02-19,11:38:02 AM,1,9,sapl0054,0066
2978,2022-02-20,9:34:21 AM,1,9,sapl0054,0067
2979,2022-02-22,10:35:49 AM,1,9,sapl0326,0068
2980,2022-02-22,11:39:07 AM,1,9,sapl0326,0069
2981,2022-02-22,1:13:44 PM,1,9,sapl0326,0070
2982,2022-02-22,1:37:11 PM,1,9,sapl0326,0071
2983,2022-02-28,2:13:12 PM,1,9,sapl0326,0072
2984,2022-02-28,2:16:50 PM,1,9,sapl0326,0073
2985,2022-02-28,2:21:09 PM,1,9,sapl0326,0074
2986,2022-02-28,2:34:39 PM,1,9,sapl0326,0075
2987,2022-03-31,3:22:03 PM,1,9,sapl0348,0076
2988,2022-03-31,3:24:56 PM,1,9,sapl0348,0077
2989,2022-03-31,3:26:19 PM,1,9,sapl0348,0078
2990,2022-03-31,4:07:58 PM,1,9,sapl0348,0079
2991,2022-03-31,4:09:11 PM,1,9,sapl0348,0080
2992,2022-03-31,1:28:44 PM,1,9,sapl0348,0081
2993,2022-03-31,1:29:46 PM,1,9,sapl0348,0082
2994,2022-03-31,1:37:58 PM,1,9,sapl0348,0083
2995,2022-03-31,8:38:30 AM,1,9,sapl0357,0084
2996,2022-03-31,8:50:40 AM,1,9,sapl0326,0085
2997,2022-03-31,8:54:39 AM,1,9,sapl0348,0086
2998,2022-03-31,9:02:33 AM,1,9,sapl0326,0087
2999,2022-03-31,9:04:45 AM,1,9,sapl0326,0088
3000,2022-03-31,9:05:56 AM,1,9,sapl0326,0089
3001,2022-03-31,9:06:56 AM,1,9,sapl0326,0090
3002,2022-03-31,9:08:42 AM,1,9,sapl0326,0091
3003,2022-03-31,9:09:58 AM,1,9,sapl0326,0092
3004,2022-03-31,9:14:01 AM,1,9,sapl0326,0093
3005,2022-03-31,9:15:21 AM,1,9,sapl0326,0094
3006,2022-03-31,9:16:35 AM,1,9,sapl0326,0095
3007,2022-03-31,9:17:34 AM,1,9,sapl0326,0096
3008,2022-03-31,9:18:30 AM,1,9,sapl0326,0097
3009,2022-03-31,9:19:48 AM,1,9,sapl0326,0098
3010,2022-03-31,9:21:11 AM,1,9,sapl0326,0099
3011,2022-03-31,9:22:17 AM,1,9,sapl0326,0100
3012,2022-03-31,9:23:25 AM,1,9,sapl0326,0101
3013,2022-03-31,9:25:48 AM,1,9,sapl0326,0102
3014,2022-03-31,9:28:16 AM,1,9,sapl0326,0103
3015,2022-03-31,9:29:32 AM,1,9,sapl0326,0104
3016,2022-03-31,9:30:27 AM,1,9,sapl0326,0105
3017,2022-03-31,9:34:34 AM,1,9,sapl0326,0106
3018,2022-03-31,9:35:53 AM,1,9,sapl0326,0107
3019,2022-03-31,9:36:55 AM,1,9,sapl0326,0108
3020,2022-03-31,9:38:10 AM,1,9,sapl0326,0109
3021,2022-03-31,9:39:41 AM,1,9,sapl0326,0110
3022,2022-03-31,9:41:02 AM,1,9,sapl0326,0111
3023,2022-03-31,9:42:32 AM,1,9,sapl0326,0112
3024,2022-03-31,9:43:29 AM,1,9,sapl0326,0113
3025,2022-03-31,9:48:32 AM,1,9,sapl0326,0114
3026,2022-03-31,9:55:49 AM,1,9,sapl0348,0115
3027,2022-03-31,10:01:18 AM,1,9,sapl0326,0116
3028,2022-03-31,10:04:26 AM,1,9,sapl0326,0117
3029,2022-03-31,10:05:57 AM,1,9,sapl0326,0118
3030,2022-03-31,10:14:33 AM,1,9,sapl0326,0119
3031,2022-03-31,10:16:56 AM,1,9,sapl0326,0120
3032,2022-03-31,10:18:09 AM,1,9,sapl0326,0121
3033,2022-03-31,10:19:29 AM,1,9,sapl0326,0122
3034,2022-03-31,10:21:35 AM,1,9,sapl0326,0123
3035,2022-03-31,10:22:44 AM,1,9,sapl0326,0124
3036,2022-03-31,10:30:02 AM,1,9,sapl0326,0125
3037,2022-03-31,10:35:10 AM,1,9,sapl0326,0126
3038,2022-03-31,10:37:57 AM,1,9,sapl0326,0127
3039,2022-03-31,10:39:31 AM,1,9,sapl0326,0128
3040,2022-03-31,10:58:00 AM,1,9,sapl0357,0129
3041,2022-03-31,11:06:42 AM,1,9,sapl0357,0130
3042,2022-03-31,11:12:13 AM,1,9,sapl0326,0131
3043,2022-03-31,11:35:55 AM,1,9,sapl0357,0132
3044,2022-03-31,11:36:50 AM,1,9,sapl0357,0133
3045,2022-03-31,11:52:16 AM,1,9,sapl0357,0134
3046,2022-03-31,12:03:25 PM,1,9,sapl0326,0135
3047,2022-03-31,12:04:50 PM,1,9,sapl0326,0136
3048,2022-03-31,12:05:53 PM,1,9,sapl0326,0137
3049,2022-03-31,1:35:42 PM,1,9,sapl0357,0138
3050,2022-03-31,1:43:20 PM,1,9,sapl0357,0139
3051,2022-03-31,1:48:07 PM,1,9,sapl0348,0140
3052,2022-03-31,1:48:48 PM,1,9,sapl0357,0141
3053,2022-03-31,1:49:42 PM,1,9,sapl0357,0142
3054,2022-03-31,2:01:23 PM,1,9,sapl0326,0143
3055,2022-03-31,2:02:33 PM,1,9,sapl0357,0144
3056,2022-03-31,2:02:37 PM,1,9,sapl0348,0145
3057,2022-03-31,2:03:44 PM,1,9,sapl0326,0146
3058,2022-03-31,2:04:26 PM,1,9,sapl0357,0147
3059,2022-03-31,2:04:52 PM,1,9,sapl0326,0148
3060,2022-03-31,2:05:09 PM,1,9,sapl0357,0149
3061,2022-03-31,2:06:13 PM,1,9,sapl0357,0150
3062,2022-03-31,2:06:48 PM,1,9,sapl0326,0151
3063,2022-03-31,2:07:05 PM,1,9,sapl0357,0152
3064,2022-03-31,2:07:50 PM,1,9,sapl0357,0153
3065,2022-03-31,2:08:07 PM,1,9,sapl0348,0154
3066,2022-03-31,2:08:28 PM,1,9,sapl0326,0155
3067,2022-03-31,2:10:51 PM,1,9,sapl0326,0156
3068,2022-03-31,2:12:54 PM,1,9,sapl0326,0157
3069,2022-03-31,2:15:01 PM,1,9,sapl0326,0158
3070,2022-03-31,2:15:49 PM,1,9,sapl0357,0159
3071,2022-03-31,2:15:51 PM,1,9,sapl0326,0160
3072,2022-03-31,2:18:03 PM,1,9,sapl0326,0161
3073,2022-03-31,2:18:51 PM,1,9,sapl0326,0162
3074,2022-03-31,2:19:51 PM,1,9,sapl0326,0163
3075,2022-03-31,2:20:52 PM,1,9,sapl0357,0164
3076,2022-03-31,2:21:45 PM,1,9,sapl0326,0165
3077,2022-03-31,2:22:46 PM,1,9,sapl0326,0166
3078,2022-03-31,2:24:19 PM,1,9,sapl0326,0167
3079,2022-03-31,2:25:19 PM,1,9,sapl0326,0168
3080,2022-03-31,2:26:15 PM,1,9,sapl0326,0169
3081,2022-03-31,2:28:36 PM,1,9,sapl0357,0170
3082,2022-03-31,2:29:26 PM,1,9,sapl0326,0171
3083,2022-03-31,2:30:29 PM,1,9,sapl0357,0172
3084,2022-03-31,2:30:56 PM,1,9,sapl0326,0173
3085,2022-03-31,2:31:37 PM,1,9,sapl0326,0174
3086,2022-03-31,2:32:58 PM,1,9,sapl0326,0175
3087,2022-03-31,2:34:14 PM,1,9,sapl0326,0176
3088,2022-03-31,2:35:28 PM,1,9,sapl0326,0177
3089,2022-03-31,2:37:50 PM,1,9,sapl0326,0178
3090,2022-03-31,2:38:38 PM,1,9,sapl0326,0179
3091,2022-03-31,2:40:10 PM,1,9,sapl0326,0180
3092,2022-03-31,2:41:59 PM,1,9,sapl0326,0181
3093,2022-03-31,2:43:18 PM,1,9,sapl0326,0182
3094,2022-03-31,2:44:48 PM,1,9,sapl0326,0183
3095,2022-03-31,2:48:14 PM,1,9,sapl0326,0184
3096,2022-03-31,2:49:29 PM,1,9,sapl0326,0185
3097,2022-03-31,3:07:00 PM,1,9,sapl0326,0186
3098,2022-03-31,3:08:18 PM,1,9,sapl0326,0187
3099,2022-03-31,3:09:23 PM,1,9,sapl0326,0188
3100,2022-03-31,3:11:18 PM,1,9,sapl0326,0189
3101,2022-03-31,3:12:10 PM,1,9,sapl0326,0190
3102,2022-03-31,3:13:42 PM,1,9,sapl0326,0191
3103,2022-03-31,3:14:30 PM,1,9,sapl0326,0192
3104,2022-03-31,3:15:38 PM,1,9,sapl0326,0193
3105,2022-03-31,3:16:40 PM,1,9,sapl0326,0194
3106,2022-03-31,3:18:16 PM,1,9,sapl0326,0195
3107,2022-03-31,3:19:36 PM,1,9,sapl0326,0196
3108,2022-03-31,3:20:42 PM,1,9,sapl0326,0197
3109,2022-03-31,3:23:00 PM,1,9,sapl0326,0198
3110,2022-03-31,4:27:53 PM,1,9,SAPL0348,0199
3111,2022-03-31,9:00:38 AM,1,9,sapl0326,0200
3112,2022-03-31,9:38:40 AM,1,9,sapl0331,0201
3113,2022-03-31,10:12:21 AM,1,9,sapl0326,0202
3114,2022-03-31,10:59:11 AM,1,9,sapl0326,0203
3115,2022-03-31,11:06:51 AM,1,9,SAPL0001,0204
3116,2022-03-31,11:09:01 AM,1,9,sapl0326,0205
3117,2022-03-31,11:18:14 AM,1,9,sapl0326,0206
3118,2022-03-31,11:22:27 AM,1,9,SAPL0001,0207
3119,2022-03-31,4:22:53 PM,1,9,SAPL0001,0208
3120,2022-03-31,11:43:46 AM,1,9,SAPL0001,0209
3121,2022-03-31,3:55:08 PM,1,9,SAPL0001,0210
3122,2022-03-31,11:23:17 AM,1,9,sapl0054,0211
3123,2022-03-31,11:24:35 AM,1,9,sapl0054,0212
3124,2022-03-31,11:45:34 AM,1,9,SAPL0001,0213
3125,2022-03-31,4:23:22 PM,1,9,SAPL0001,0214
3126,2022-06-19,10:28:51 AM,1,10,sapl0326,0001
3127,2022-06-19,10:54:24 AM,1,10,sapl0326,0002
3128,2022-06-19,11:03:19 AM,1,10,sapl0326,0003
3129,2022-06-19,11:15:19 AM,1,10,sapl0326,0004
3130,2022-08-17,11:32:56 AM,1,10,sapl0054,0005
3131,2022-08-17,11:33:08 AM,1,10,sapl0054,0006
3132,2022-08-17,11:33:21 AM,1,10,sapl0054,0007
3133,2022-08-17,11:33:35 AM,1,10,sapl0054,0008
3134,2022-08-17,11:36:36 AM,1,10,sapl0054,0009
3135,2022-08-17,11:36:45 AM,1,10,sapl0054,0010
3136,2022-08-17,11:36:59 AM,1,10,sapl0054,0011
3137,2022-08-17,11:37:16 AM,1,10,sapl0054,0012
3138,2022-08-17,11:37:30 AM,1,10,sapl0054,0013
3139,2022-08-17,11:37:44 AM,1,10,sapl0054,0014
3140,2022-08-17,11:37:54 AM,1,10,sapl0054,0015
3141,2022-08-17,11:38:08 AM,1,10,sapl0054,0016
3142,2022-08-17,11:38:30 AM,1,10,sapl0054,0017
3143,2022-08-17,11:38:46 AM,1,10,sapl0054,0018
3144,2022-08-17,11:38:57 AM,1,10,sapl0054,0019
3145,2022-08-18,9:31:15 AM,1,10,sapl0054,0020
3146,2022-08-18,9:31:33 AM,1,10,sapl0054,0021
3147,2022-08-19,4:31:16 PM,1,10,sapl0054,0022
3148,2022-08-25,4:38:35 PM,1,10,sapl0054,0023
3149,2022-08-26,2:09:57 PM,1,10,sapl0054,0024
3150,2022-08-27,4:22:14 PM,1,10,sapl0054,0025
3151,2022-11-05,1:44:52 PM,1,10,sapl0054,0026
3152,2022-11-18,4:53:14 PM,1,10,sapl0054,0027
3153,2022-11-18,4:53:20 PM,1,10,sapl0054,0028
3154,2022-11-18,4:53:26 PM,1,10,sapl0054,0029
3155,2022-11-18,4:53:30 PM,1,10,sapl0054,0030
3156,2022-11-18,4:53:36 PM,1,10,sapl0054,0031
3157,2022-11-18,4:54:59 PM,1,10,sapl0054,0032
3158,2022-11-18,4:55:17 PM,1,10,sapl0054,0033
3159,2022-11-18,4:55:27 PM,1,10,sapl0054,0034
3160,2022-11-18,4:55:32 PM,1,10,sapl0054,0035
